primary_id,person_id,person_name,born_year,died_year,gender
A005507:2,A005507,楞法師,,,男
A005508:1,A005508,圓經,,,男
A005509:1,A005509,十力,,,男
A005510:1,A005510,尸迷佉拔摩,,,男
A005510:2,A005510,功德雲,,,男
A005510:3,A005510,Śrimeghavarṇa,,,男
A005510:4,A005510,Sirimeghavanna,,,男
A005511:1,A005511,法景,,,男
A005512:1,A005512,慧達,,,男
A005513:1,A005513,法繼,,,男
A005514:1,A005514,法達,,,男
A005515:1,A005515,智矩,535,606,男
A005515:2,A005515,釋智矩,535,606,男
A005515:3,A005515,智炬,535,606,男
A005516:1,A005516,郭演,,,男
A005516:2,A005516,武山公,,,男
A005517:1,A005517,慧感,,,男
A005518:1,A005518,慧海,550,606,男
A005518:2,A005518,釋慧海,550,606,男
A005519:1,A005519,辯義,541,606,男
A005519:2,A005519,釋辯義,541,606,男
A005520:1,A005520,曇散,,,男
A005521:1,A005521,曇恭,,,男
A005522:1,A005522,道撫,,,男
A005523:1,A005523,賾淨,,,男
A005524:1,A005524,智命,529,621,男
A005524:2,A005524,釋智命,529,621,男
A005524:3,A005524,鄭頲,529,621,男
A005524:4,A005524,釋知命,529,621,男
A005525:1,A005525,智耀,,,男
A005526:1,A005526,明舜,547,606,男
A005526:2,A005526,釋明舜,547,606,男
A005527:1,A005527,法進,,,男
A005528:1,A005528,慧相,,,男
A005529:1,A005529,智梵,539,613,男
A005529:2,A005529,釋智梵,539,613,男
A005530:1,A005530,靈簡,,,男
A005532:1,A005532,道宗,563,623,男
A005532:2,A005532,釋道宗,563,623,男
A005533:1,A005533,普曠,548,620,男
A005533:2,A005533,釋普曠,548,620,男
A005534:1,A005534,普圓,520,616,男
A005534:2,A005534,釋普圓,520,616,男
A005534:3,A005534,上圓,520,616,男
A005534:4,A005534,圓,520,616,男
A005535:1,A005535,保恭,543,622,男
A005535:2,A005535,釋保恭,543,622,男
A005536:1,A005536,崔超道,,,男
A005537:1,A005537,炅,,,男
A005537:2,A005537,炅法師,,,男
A005538:1,A005538,徹,,,男
A005538:2,A005538,徹法師,,,男
A005539:1,A005539,惠曉,,,男
A005539:2,A005539,慧曉,,,男
A005540:1,A005540,蕭德言,,,男
A005541:1,A005541,鑠迦羅阿逸多,,,男
A005541:2,A005541,帝日王,,,男
A005541:3,A005541,鑠迦羅阿迭多,,,男
A005541:4,A005541,Śakrāditya,,,男
A005541:5,A005541,拘摩羅笈多一世,,,男
A005541:6,A005541,Kumāragupta I,,,男
A005542:1,A005542,覺護王,,,男
A005542:2,A005542,Buddhagupta,,,男
A005542:3,A005542,佛陀毱多王,,,男
A005542:4,A005542,佛陀笈哆,,,男
A005542:5,A005542,覺護,,,男
A005543:1,A005543,呾他揭多毱多王,,,男
A005543:2,A005543,如來護王,,,男
A005543:3,A005543,Tathāgatagupta,,,男
A005544:1,A005544,婆羅阿迭多王,,,男
A005544:2,A005544,Bālāditya,,,男
A005544:3,A005544,幼日王,,,男
A005544:4,A005544,那羅辛訶笈多,,,男
A005544:5,A005544,Narasiṃhagupta,,,男
A005544:6,A005544,Eālāditya,,,男
A005545:1,A005545,金剛王,,,男
A005545:2,A005545,Vajra,,,男
A005545:3,A005545,代闍羅王,,,男
A005545:4,A005545,伐闍羅王,,,男
A005545:5,A005545,拘摩羅笈多三世,,,男
A005545:6,A005545,Kumāragupta III,,,男
A005546:1,A005546,道撫,,,男
A005548:1,A005548,慧隆,501,601,男
A005548:2,A005548,釋慧隆,501,601,男
A005549:1,A005549,何翦,,,男
A005550:1,A005550,何嶷,,,男
A005551:1,A005551,慧舒,,,男
A005552:1,A005552,蔣規,,,男
A005553:1,A005553,礭,,,男
A005553:2,A005553,礭法師,,,男
A005554:1,A005554,慧海,541,609,男
A005554:2,A005554,釋慧海,541,609,男
A005555:1,A005555,冏,,,男
A005555:2,A005555,冏法師,,,男
A005556:1,A005556,道猷,,,男
A005557:1,A005557,道詮,,,男
A005558:1,A005558,辛孝凱,,,男
A005559:1,A005559,慧昞,,,男
A005560:1,A005560,王眘,,,男
A005561:1,A005561,慧覺,554,606,男
A005561:2,A005561,釋慧覺,554,606,男
A005562:1,A005562,陳伯恭,,,男
A005562:2,A005562,陳肅之,,,男
A005563:1,A005563,孫瑒,,,男
A005563:2,A005563,孫德璉,,,男
A005564:1,A005564,傅縡,532,586,男
A005564:2,A005564,傅宜事,532,586,男
A005565:1,A005565,智騫,,,男
A005566:1,A005566,智覺,,,男
A005567:1,A005567,智果,553,617,男
A005567:2,A005567,會稽智果,553,617,男
A005567:3,A005567,釋智果,553,617,男
A005568:1,A005568,道判,532,615,男
A005568:2,A005568,釋道判,532,615,男
A005568:3,A005568,判法師,532,615,男
A005569:1,A005569,靜藹,534,578,男
A005569:2,A005569,釋靜藹,534,578,男
A005569:3,A005569,藹法師,534,578,男
A005570:1,A005570,李世師,,,男
A005571:1,A005571,雲定興,,,男
A005572:1,A005572,淨業,564,616,男
A005572:2,A005572,釋淨業,564,616,男
A005573:1,A005573,淨範,,,男
A005574:1,A005574,嬴任好,,-620,男
A005574:2,A005574,秦穆公,,-620,男
A005575:1,A005575,嬴弄玉,,,男
A005576:1,A005576,靈幹,535,612,男
A005576:2,A005576,釋靈幹,535,612,男
A005577:1,A005577,海玉,,,男
A005578:1,A005578,靈辯,,,男
A005579:1,A005579,敬脫,555,617,男
A005579:2,A005579,釋敬脫,555,617,男
A005580:1,A005580,段文操,,,男
A005581:1,A005581,善胄,550,620,男
A005581:2,A005581,釋善胄,550,620,男
A005582:1,A005582,楊秀,573,618,男
A005582:2,A005582,蜀王秀,573,618,男
A005583:1,A005583,慧威,,,男
A005584:1,A005584,娑多婆訶王,,,男
A005584:2,A005584,娑多婆漢那,,,男
A005584:3,A005584,Sātavāha,,,男
A005584:4,A005584,Sātavāhana,,,男
A005584:5,A005584,Gautamīputra Yajñasātakarṇi,,,男
A005584:6,A005584,Gautamīputra Sātakarṇi,,,男
A005584:7,A005584,引正王,,,男
A005584:8,A005584,喬答彌普德拉．娑多迦爾尼,,,男
A005584:9,A005584,喬答彌普德拉．耶奇涅娑多迦爾尼,,,男
A005584:10,A005584,娑多婆漢那王,,,男
A005584:11,A005584,娑多婆呵那王,,,男
A005584:12,A005584,禪陀迦王,,,男
A005584:13,A005584,巿演得迦王,,,男
A005585:1,A005585,寶襲,553,627,男
A005585:2,A005585,釋寶襲,553,627,男
A005586:1,A005586,補羅稽舍王,610,642,男
A005586:2,A005586,Pulakeśin,610,642,男
A005586:3,A005586,補羅稽舍二世,610,642,男
A005586:4,A005586,Pulakeśin II,610,642,男
A005587:1,A005587,明洪,,,男
A005588:1,A005588,Ācāra,,,男
A005588:2,A005588,阿折羅,,,男
A005588:3,A005588,阿折羅阿羅漢,,,男
A005588:4,A005588,所行,,,男
A005589:1,A005589,慧遷,554,626,男
A005589:2,A005589,釋慧遷,554,626,男
A005590:1,A005590,慧覺,531,620,男
A005590:2,A005590,釋慧覺,531,620,男
A005590:3,A005590,覺法師,531,620,男
A005591:1,A005591,智達,,,男
A005591:2,A005591,慧達,,,男
A005591:3,A005591,二達,,,男
A005592:1,A005592,明幹,,,男
A005593:1,A005593,智琚,528,619,男
A005593:2,A005593,釋智琚,528,619,男
A005594:1,A005594,李褘,,,男
