c_person_id,c_db_id,c_db_sys_id
93997,2,2457
93998,2,2458
93999,2,2459
94000,2,2460
94001,2,2461
94002,2,2462
94003,2,2463
94004,2,2464
94005,2,2465
94006,2,2468
94007,2,2469
94008,2,2470
94009,2,2471
94010,2,2472
94011,2,2473
94012,2,2474
94013,2,2475
94014,2,2476
94015,2,2477
94016,2,2478
94017,2,2479
94018,2,2480
94019,2,2481
94020,2,2482
94021,2,2483
94022,2,2485
94023,2,2486
94024,2,2487
94025,2,2488
94026,2,2490
94027,2,2491
94028,2,2492
94029,2,2493
94030,2,2494
94031,2,2495
94032,2,2496
94033,2,2497
94034,2,2498
94035,2,2499
94036,2,2500
94037,2,2501
94038,2,2502
94039,2,2503
94040,2,2504
94041,2,2505
94042,2,2506
94043,2,2507
94044,2,2509
94045,2,2510
94046,2,2511
94047,2,2512
94048,2,2513
94049,2,2515
94050,2,2516
94051,2,2518
94052,2,2519
94053,2,2520
94054,2,2521
94055,2,2522
94056,2,2525
94057,2,2526
94058,2,2528
94059,2,2532
94060,2,2533
94061,2,2535
94062,2,2537
94063,2,2538
94064,2,2539
94065,2,2540
94066,2,2543
94067,2,2544
94068,2,2545
94069,2,2547
94070,2,2548
94071,2,2551
94072,2,2553
94073,2,2554
94074,2,2555
94075,2,2556
94076,2,2557
94077,2,2558
94078,2,2559
94079,2,2560
94080,2,2561
94081,2,2562
94082,2,2563
94083,2,2564
94084,2,2565
94085,2,2566
94086,2,2567
94087,2,2568
94088,2,2569
94089,2,2570
94090,2,2571
94091,2,2572
94092,2,2573
94093,2,2575
94094,2,2576
94095,2,2577
94096,2,2578
94097,2,2580
94098,2,2581
94099,2,2583
94100,2,2584
94101,2,2585
94102,2,2586
94103,2,2587
94104,2,2588
94105,2,2589
94106,2,2590
94107,2,2591
94108,2,2592
94109,2,2593
94110,2,2594
94111,2,2595
94112,2,2596
94113,2,2597
94114,2,2598
94115,2,2599
94116,2,2600
94117,2,2602
94118,2,2604
94119,2,2605
94120,2,2606
94121,2,2607
94122,2,2608
94123,2,2609
94124,2,2610
94125,2,2613
94126,2,2614
94127,2,2615
94128,2,2616
94129,2,2618
94130,2,2619
94131,2,2620
94132,2,2621
94133,2,2622
94134,2,2623
94135,2,2625
94136,2,2628
94137,2,2629
94138,2,2634
94139,2,2635
94140,2,2637
94141,2,2638
94142,2,2639
94143,2,2641
94144,2,2642
94145,2,2643
94146,2,2646
94147,2,2647
94148,2,2648
94149,2,2649
94150,2,2650
94151,2,2651
94152,2,2652
94153,2,2653
94154,2,2654
94155,2,2655
94156,2,2656
94157,2,2657
94158,2,2658
94159,2,2659
94160,2,2660
94161,2,2661
94162,2,2662
94163,2,2663
94164,2,2664
94165,2,2665
94166,2,2666
94167,2,2668
94168,2,2669
94169,2,2671
94170,2,2672
94171,2,2673
94172,2,2674
94173,2,2675
94174,2,2676
94175,2,2677
94176,2,2678
94177,2,2680
94178,2,2681
94179,2,2682
94180,2,2683
94181,2,2684
94182,2,2686
94183,2,2688
94184,2,2689
94185,2,2690
94186,2,2691
94187,2,2692
94188,2,2693
94189,2,2694
94190,2,2695
94191,2,2696
94192,2,2697
94193,2,2698
94194,2,2699
94195,2,2700
94196,2,2701
94197,2,2702
94198,2,2703
94199,2,2704
94200,2,2705
94201,2,2706
94202,2,2707
94203,2,2708
94204,2,2709
94205,2,2710
94206,2,2711
94207,2,2712
94208,2,2713
94209,2,2714
94210,2,2715
94211,2,2716
94212,2,2717
94213,2,2718
94214,2,2720
94215,2,2721
94216,2,2722
94217,2,2723
94218,2,2724
94219,2,2725
94220,2,2726
94221,2,2727
94222,2,2728
94223,2,2730
94224,2,2732
94225,2,2733
94226,2,2734
94227,2,2735
94228,2,2737
94229,2,2738
94230,2,2739
94231,2,2741
94232,2,2742
94233,2,2743
94234,2,2744
94235,2,2746
94236,2,2747
94237,2,2748
94238,2,2749
94239,2,2750
94240,2,2751
94241,2,2752
94242,2,2753
94243,2,2754
94244,2,2756
94245,2,2757
94246,2,2758
94247,2,2759
94248,2,2760
94249,2,2761
94250,2,2762
94251,2,2763
94252,2,2764
94253,2,2765
94254,2,2766
94255,2,2767
94256,2,2768
94257,2,2769
94258,2,2770
94259,2,2771
94260,2,2772
94261,2,2773
94262,2,2775
94263,2,2776
94264,2,2777
94265,2,2778
94266,2,2779
94267,2,2780
94268,2,2781
94269,2,2782
94270,2,2785
94271,2,2786
94272,2,2788
94273,2,2792
94274,2,2793
94275,2,2794
94276,2,2795
94277,2,2796
94278,2,2797
94279,2,2798
94280,2,2799
94281,2,2800
94282,2,2801
94283,2,2802
94284,2,2803
94285,2,2804
94286,2,2805
94287,2,2806
94288,2,2807
94289,2,2808
94290,2,2810
94291,2,2811
94292,2,2812
94293,2,2815
94294,2,2816
94295,2,2818
94296,2,2819
94297,2,2822
94298,2,2823
94299,2,2824
94300,2,2825
94301,2,2826
94302,2,2827
94303,2,2828
94304,2,2829
94305,2,2831
94306,2,2832
94307,2,2833
94308,2,2834
94309,2,2835
94310,2,2837
94311,2,2838
94312,2,2839
94313,2,2840
94314,2,2843
94315,2,2844
94316,2,2845
94317,2,2846
94318,2,2847
94319,2,2848
94320,2,2849
94321,2,2850
94322,2,2851
94323,2,2852
94324,2,2853
94325,2,2854
94326,2,2856
94327,2,2859
94328,2,2860
94329,2,2861
94330,2,2862
94331,2,2863
94332,2,2864
94333,2,2865
94334,2,2866
94335,2,2867
94336,2,2868
94337,2,2869
94338,2,2870
94339,2,2871
94340,2,2872
94341,2,2873
94342,2,2874
94343,2,2875
94344,2,2876
94345,2,2877
94346,2,2878
94347,2,2879
94348,2,2880
94349,2,2881
94350,2,2882
94351,2,2883
94352,2,2884
94353,2,2885
94354,2,2886
94355,2,2887
94356,2,2888
94357,2,2889
94358,2,2890
94359,2,2891
94360,2,2892
94361,2,2893
94362,2,2894
94363,2,2895
94364,2,2896
94365,2,2897
94366,2,2898
94367,2,2899
94368,2,2900
94369,2,2901
94370,2,2902
94371,2,2903
94372,2,2904
94373,2,2905
94374,2,2906
94375,2,2907
94376,2,2909
94377,2,2910
94378,2,2911
94379,2,2912
94380,2,2913
94381,2,2914
94382,2,2916
94383,2,2917
94384,2,2918
94385,2,2919
94386,2,2920
94387,2,2921
94388,2,2922
94389,2,2923
94390,2,2924
94391,2,2925
94392,2,2926
94393,2,2927
94394,2,2928
94395,2,2929
94396,2,2930
94397,2,2931
94398,2,2932
94399,2,2933
94400,2,2934
94401,2,2935
94402,2,2936
94403,2,2940
94404,2,2941
94405,2,2942
94406,2,2943
94407,2,2944
94408,2,2945
94409,2,2947
94410,2,2948
94411,2,2950
94412,2,2951
94413,2,2952
94414,2,2953
94415,2,2954
94416,2,2955
94417,2,2956
94418,2,2957
94419,2,2958
94420,2,2959
94421,2,2960
94422,2,2961
94423,2,2963
94424,2,2964
94425,2,2965
94426,2,2966
94427,2,2967
94428,2,2968
94429,2,2970
94430,2,2971
94431,2,2973
94432,2,2974
94433,2,2975
94434,2,2976
94435,2,2978
94436,2,2979
94437,2,2981
94438,2,2982
94439,2,2984
94440,2,2985
94441,2,2986
94442,2,2987
94443,2,2988
94444,2,2991
94445,2,2992
94446,2,2993
94447,2,2994
94448,2,2997
94449,2,2998
94450,2,2999
94451,2,3000
94452,2,3001
94453,2,3002
94454,2,3003
94455,2,3004
94456,2,3007
94457,2,3008
94458,2,3009
94459,2,3011
94460,2,3012
94461,2,3013
94462,2,3015
94463,2,3016
94464,2,3017
94465,2,3021
94466,2,3024
94467,2,3025
94468,2,3026
94469,2,3028
94470,2,3029
94471,2,3032
94472,2,3033
94473,2,3034
94474,2,3035
94475,2,3036
94476,2,3037
94477,2,3038
94478,2,3039
94479,2,3040
94480,2,3041
94481,2,3042
94482,2,3043
94483,2,3044
94484,2,3046
94485,2,3047
94486,2,3048
94487,2,3049
94488,2,3050
94489,2,3051
94490,2,3052
94491,2,3053
94492,2,3054
94493,2,3055
94494,2,3056
94495,2,3057
94496,2,3058
94497,2,3059
94498,2,3061
94499,2,3062
94500,2,3063
94501,2,3064
94502,2,3065
94503,2,3067
94504,2,3068
94505,2,3069
94506,2,3070
94507,2,3072
94508,2,3073
94509,2,3074
94510,2,3075
94511,2,3076
94512,2,3077
94513,2,3078
94514,2,3079
94515,2,3080
94516,2,3081
94517,2,3082
94518,2,3083
94519,2,3085
94520,2,3086
94521,2,3087
94522,2,3089
94523,2,3090
94524,2,3091
94525,2,3092
94526,2,3093
94527,2,3094
94528,2,3095
94529,2,3097
94530,2,3098
94531,2,3099
94532,2,3101
94533,2,3102
94534,2,3105
94535,2,3106
94536,2,3107
94537,2,3108
94538,2,3109
94539,2,3110
94540,2,3111
94541,2,3112
94542,2,3113
94543,2,3114
94544,2,3115
94545,2,3116
94546,2,3117
94547,2,3118
94548,2,3121
94549,2,3123
94550,2,3124
94551,2,3125
94552,2,3126
94553,2,3127
94554,2,3128
94555,2,3129
94556,2,3130
94557,2,3132
94558,2,3133
94559,2,3134
94560,2,3136
94561,2,3137
94562,2,3138
94563,2,3140
94564,2,3141
94565,2,3142
94566,2,3143
94567,2,3144
94568,2,3146
94569,2,3147
94570,2,3148
94571,2,3149
94572,2,3150
94573,2,3152
94574,2,3153
94575,2,3155
94576,2,3156
94577,2,3157
94578,2,3158
94579,2,3159
94580,2,3160
94581,2,3161
94582,2,3162
94583,2,3164
94584,2,3166
94585,2,3167
94586,2,3168
94587,2,3169
94588,2,3170
94589,2,3171
94590,2,3172
94591,2,3173
94592,2,3174
94593,2,3175
94594,2,3176
94595,2,3177
94596,2,3178
94597,2,3179
94598,2,3180
94599,2,3181
94600,2,3182
94601,2,3183
94602,2,3184
94603,2,3185
94604,2,3186
94605,2,3187
94606,2,3188
94607,2,3191
94608,2,3192
94609,2,3193
94610,2,3194
94611,2,3196
94612,2,3197
94613,2,3198
94614,2,3199
94615,2,3200
94616,2,3201
94617,2,3202
94618,2,3203
94619,2,3204
94620,2,3205
94621,2,3206
94622,2,3207
94623,2,3208
94624,2,3209
94625,2,3210
94626,2,3211
94627,2,3212
94628,2,3213
94629,2,3214
94630,2,3215
94631,2,3216
94632,2,3217
94633,2,3218
94634,2,3219
94635,2,3220
94636,2,3221
94637,2,3222
94638,2,3224
94639,2,3225
94640,2,3226
94641,2,3227
94642,2,3228
94643,2,3229
94644,2,3230
94645,2,3231
94646,2,3232
94647,2,3233
94648,2,3234
94649,2,3235
94650,2,3236
94651,2,3237
94652,2,3238
94653,2,3239
94654,2,3240
94655,2,3241
94656,2,3242
94657,2,3243
94658,2,3244
94659,2,3245
94660,2,3246
94661,2,3247
94662,2,3248
94663,2,3249
94664,2,3250
94665,2,3251
94666,2,3253
94667,2,3254
94668,2,3255
94669,2,3256
94670,2,3257
94671,2,3258
94672,2,3259
94673,2,3260
94674,2,3261
94675,2,3262
94676,2,3263
94677,2,3264
94678,2,3265
94679,2,3266
94680,2,3267
94681,2,3268
94682,2,3269
94683,2,3270
94684,2,3271
94685,2,3272
94686,2,3273
94687,2,3275
94688,2,3276
94689,2,3277
94690,2,3278
94691,2,3279
94692,2,3280
94693,2,3281
94694,2,3282
94695,2,3283
94696,2,3284
94697,2,3285
94698,2,3286
94699,2,3287
94700,2,3289
94701,2,3290
94702,2,3291
94703,2,3292
94704,2,3293
94705,2,3295
94706,2,3297
94707,2,3299
94708,2,3300
94709,2,3301
94710,2,3302
94711,2,3303
94712,2,3304
94713,2,3307
94714,2,3308
94715,2,3309
94716,2,3310
94717,2,3312
94718,2,3313
94719,2,3314
94720,2,3315
94721,2,3317
94722,2,3318
94723,2,3319
94724,2,3322
94725,2,3324
94726,2,3325
94727,2,3326
94728,2,3328
94729,2,3329
94730,2,3330
94731,2,3331
94732,2,3332
94733,2,3335
94734,2,3337
94735,2,3338
94736,2,3339
94737,2,3341
94738,2,3342
94739,2,3343
94740,2,3344
94741,2,3345
94742,2,3346
94743,2,3347
94744,2,3348
94745,2,3349
94746,2,3350
94747,2,3351
94748,2,3352
94749,2,3353
94750,2,3354
94751,2,3355
94752,2,3356
94753,2,3357
94754,2,3358
94755,2,3359
94756,2,3360
94757,2,3361
94758,2,3362
94759,2,3363
94760,2,3364
94761,2,3365
94762,2,3366
94763,2,3367
94764,2,3368
94765,2,3369
94766,2,3370
94767,2,3371
94768,2,3372
94769,2,3373
94770,2,3374
94771,2,3375
94772,2,3376
94773,2,3377
94774,2,3378
94775,2,3379
94776,2,3380
94777,2,3381
94778,2,3382
94779,2,3383
94780,2,3384
94781,2,3385
94782,2,3386
94783,2,3387
94784,2,3388
94785,2,3389
94786,2,3390
94787,2,3391
94788,2,3392
94789,2,3393
94790,2,3394
94791,2,3395
94792,2,3396
94793,2,3397
94794,2,3398
94795,2,3399
94796,2,3400
94797,2,3401
94798,2,3402
94799,2,3404
94800,2,3405
94801,2,3406
94802,2,3407
94803,2,3408
94804,2,3409
94805,2,3410
94806,2,3411
94807,2,3412
94808,2,3413
94809,2,3414
94810,2,3415
94811,2,3416
94812,2,3417
94813,2,3418
94814,2,3419
94815,2,3420
94816,2,3421
94817,2,3422
94818,2,3423
94819,2,3424
94820,2,3425
94821,2,3426
94822,2,3427
94823,2,3428
94824,2,3429
94825,2,3430
94826,2,3431
94827,2,3432
94828,2,3433
94829,2,3434
94830,2,3435
94831,2,3436
94832,2,3437
94833,2,3438
94834,2,3439
94835,2,3440
94836,2,3441
94837,2,3442
94838,2,3443
94839,2,3444
94840,2,3447
94841,2,3448
94842,2,3449
94843,2,3451
94844,2,3453
94845,2,3454
94846,2,3455
94847,2,3457
94848,2,3458
94849,2,3461
94850,2,3462
94851,2,3463
94852,2,3464
94853,2,3465
94854,2,3466
94855,2,3467
94856,2,3468
94857,2,3469
94858,2,3470
94859,2,3471
94860,2,3472
94861,2,3473
94862,2,3474
94863,2,3475
94864,2,3477
94865,2,3478
94866,2,3479
94867,2,3480
94868,2,3481
94869,2,3482
94870,2,3486
94871,2,3487
94872,2,3488
94873,2,3489
94874,2,3490
94875,2,3491
94876,2,3492
94877,2,3493
94878,2,3494
94879,2,3495
94880,2,3497
94881,2,3498
94882,2,3499
94883,2,3500
94884,2,3501
94885,2,3502
94886,2,3503
94887,2,3504
94888,2,3505
94889,2,3506
94890,2,3507
94891,2,3509
94892,2,3511
94893,2,3513
94894,2,3514
94895,2,3515
94896,2,3516
94897,2,3517
94898,2,3518
94899,2,3519
94900,2,3520
94901,2,3521
94902,2,3522
94903,2,3523
94904,2,3524
94905,2,3525
94906,2,3526
94907,2,3527
94908,2,3528
94909,2,3529
94910,2,3530
94911,2,3531
94912,2,3532
94913,2,3533
94914,2,3534
94915,2,3535
94916,2,3536
94917,2,3538
94918,2,3539
94919,2,3540
94920,2,3541
94921,2,3542
94922,2,3543
94923,2,3544
94924,2,3545
94925,2,3546
94926,2,3547
94927,2,3549
94928,2,3552
94929,2,3553
94930,2,3554
94931,2,3555
94932,2,3556
94933,2,3557
94934,2,3558
94935,2,3559
94936,2,3560
94937,2,3561
94938,2,3562
94939,2,3563
94940,2,3564
94941,2,3566
94942,2,3567
94943,2,3568
94944,2,3569
94945,2,3570
94946,2,3571
94947,2,3573
94948,2,3574
94949,2,3575
94950,2,3576
94951,2,3577
94952,2,3578
94953,2,3579
94954,2,3580
94955,2,3582
94956,2,3583
94957,2,3584
94958,2,3587
94959,2,3588
94960,2,3589
94961,2,3592
94962,2,3595
94963,2,3596
94964,2,3597
94965,2,3598
94966,2,3599
94967,2,3600
94968,2,3601
94969,2,3602
94970,2,3603
94971,2,3604
94972,2,3606
94973,2,3607
94974,2,3608
94975,2,3609
94976,2,3610
94977,2,3611
94978,2,3612
94979,2,3614
94980,2,3615
94981,2,3616
94982,2,3617
94983,2,3618
94984,2,3620
94985,2,3621
94986,2,3622
94987,2,3623
94988,2,3624
94989,2,3625
94990,2,3626
94991,2,3627
94992,2,3628
94993,2,3629
94994,2,3630
94995,2,3631
94996,2,3632
94997,2,3633
94998,2,3634
94999,2,3635
95000,2,3636
95001,2,3637
95002,2,3638
95003,2,3639
95004,2,3640
95005,2,3641
95006,2,3642
95007,2,3643
95008,2,3644
95009,2,3645
95010,2,3646
95011,2,3647
95012,2,3648
95013,2,3651
95014,2,3652
95015,2,3653
95016,2,3654
95017,2,3656
95018,2,3658
95019,2,3660
95020,2,3661
95021,2,3662
95022,2,3663
95023,2,3664
95024,2,3665
95025,2,3666
95026,2,3667
95027,2,3668
95028,2,3669
95029,2,3670
95030,2,3671
95031,2,3672
95032,2,3673
95033,2,3674
95034,2,3675
95035,2,3676
95036,2,3677
95037,2,3678
95038,2,3680
95039,2,3681
95040,2,3682
95041,2,3683
95042,2,3684
95043,2,3685
95044,2,3686
95045,2,3687
95046,2,3688
95047,2,3689
95048,2,3690
95049,2,3691
95050,2,3692
95051,2,3694
95052,2,3695
95053,2,3696
95054,2,3698
95055,2,3699
95056,2,3700
95057,2,3701
95058,2,3702
95059,2,3703
95060,2,3704
95061,2,3705
95062,2,3706
95063,2,3707
95064,2,3708
95065,2,3709
95066,2,3710
95067,2,3711
95068,2,3712
95069,2,3713
95070,2,3714
95071,2,3715
95072,2,3716
95073,2,3717
95074,2,3718
95075,2,3719
95076,2,3720
95077,2,3721
95078,2,3723
95079,2,3724
95080,2,3727
95081,2,3730
95082,2,3731
95083,2,3732
95084,2,3733
95085,2,3734
95086,2,3735
95087,2,3736
95088,2,3737
95089,2,3740
95090,2,3741
95091,2,3742
95092,2,3743
95093,2,3744
95094,2,3745
95095,2,3746
95096,2,3748
95097,2,3749
95098,2,3750
95099,2,3751
95100,2,3752
95101,2,3753
95102,2,3754
95103,2,3755
95104,2,3756
95105,2,3757
95106,2,3758
95107,2,3759
95108,2,3761
95109,2,3762
95110,2,3763
95111,2,3764
95112,2,3765
95113,2,3766
95114,2,3767
95115,2,3768
95116,2,3769
95117,2,3770
95118,2,3771
95119,2,3772
95120,2,3773
95121,2,3774
95122,2,3776
95123,2,3777
95124,2,3778
95125,2,3779
95126,2,3781
95127,2,3782
95128,2,3785
95129,2,3788
95130,2,3791
95131,2,3792
95132,2,3793
95133,2,3795
95134,2,3797
95135,2,3798
95136,2,3799
95137,2,3800
95138,2,3801
95139,2,3802
95140,2,3803
95141,2,3804
95142,2,3805
95143,2,3807
95144,2,3809
95145,2,3813
95146,2,3814
95147,2,3815
95148,2,3816
95149,2,3817
95150,2,3818
95151,2,3819
95152,2,3820
95153,2,3821
95154,2,3822
95155,2,3823
95156,2,3824
95157,2,3825
95158,2,3827
95159,2,3828
95160,2,3829
95161,2,3836
95162,2,3838
95163,2,3856
95164,2,3861
95165,2,3868
95166,2,3869
95167,2,3875
95168,2,3877
95169,2,3879
95170,2,3880
95171,2,3881
95172,2,3883
95173,2,3884
95174,2,3888
95175,2,3890
95176,2,3892
95177,2,3893
95178,2,3894
95179,2,3895
95180,2,3898
95181,2,3899
95182,2,3900
95183,2,3901
95184,2,3902
95185,2,3904
95186,2,3905
95187,2,3906
95188,2,3907
95189,2,3913
95190,2,3916
95191,2,3921
95192,2,3922
95193,2,3924
95194,2,3928
95195,2,3930
95196,2,3932
95197,2,3933
95198,2,3940
95199,2,3941
95200,2,3942
95201,2,3945
95202,2,3947
95203,2,3948
95204,2,3949
95205,2,3951
95206,2,3957
95207,2,3959
95208,2,3960
95209,2,3961
95210,2,3962
95211,2,3964
95212,2,3969
95213,2,3974
95214,2,3977
95215,2,3984
95216,2,3991
95217,2,3992
95218,2,3994
95219,2,3996
95220,3,1792
95222,3,1793
95230,3,1794
95231,3,1794
95239,3,1795
95241,3,1796
95242,3,1797
95245,3,1798
95248,3,1799
95252,3,1800
95255,3,1801
95257,3,1802
95258,3,1537
95259,3,1642
95261,3,1539
95263,3,1643
95264,3,3903
95266,3,3904
95267,3,3905
95268,3,1647
95270,3,1540
95272,3,1541
95275,3,1543
95276,3,1544
95279,3,1648
95283,3,1649
95284,3,1650
95286,3,1652
95289,3,1738
95290,3,1653
95295,3,1654
95296,3,3549
95298,3,1655
95300,3,4049
95301,3,4162
95302,3,1656
95306,3,1657
95307,3,1658
95323,3,1545
95324,3,1710
95328,3,1663
95330,3,1746
95331,3,1747
95332,3,1546
95333,3,1547
95335,3,1748
95336,3,1548
95344,3,1549
95348,3,1716
95349,3,1749
95353,3,1750
95354,3,4069
95357,3,3467
95359,3,1751
95364,3,3468
95366,3,1550
95367,3,1551
95368,3,1552
95387,3,1553
95388,3,1554
95389,3,1555
95390,3,1556
95393,3,1665
95394,3,1558
95397,3,1559
95400,3,1666
95402,3,1560
95403,3,1667
95405,3,1561
95407,3,1668
95408,3,1562
95410,3,1563
95413,3,1565
95415,3,1943
95417,3,1566
95420,3,1669
95421,3,1567
95423,3,1670
95426,3,1671
95429,3,1568
95430,3,1672
95432,3,1569
95435,3,1673
95436,3,1570
95444,3,1571
95446,3,1572
95447,3,1675
95451,3,1573
95454,3,1771
95455,3,1678
95456,3,1574
95458,3,3993
95459,3,1575
95461,3,1681
95463,3,1576
95464,3,1682
95466,3,1577
95468,3,1578
95470,3,1579
95472,3,1580
95473,3,1684
95475,3,1581
95477,3,1582
95478,3,1584
95480,3,1585
95481,3,1586
95482,3,1685
95484,3,1686
95485,3,1587
95487,3,1588
95489,3,1687
95490,3,1589
95492,3,1590
95493,3,1688
95494,3,1689
95496,3,1690
95498,3,1691
95500,3,1692
95502,3,1693
95503,3,1694
99947,3,1755
99956,3,1757
99985,3,1752
99988,3,1753
99990,3,3898
99996,3,1758
99997,3,1759
99999,3,1760
100000,3,1761
100001,3,1763
100003,3,1764
100009,3,1697
100011,3,1699
100013,3,1700
100015,3,1700
100018,3,1765
100020,3,1766
100025,3,1767
100026,3,1703
100029,3,1770
100031,3,1773
100035,3,1774
100037,3,1775
100040,3,1776
100046,3,1778
100048,3,1704
100050,3,1706
100052,3,1707
100054,3,1708
100057,3,1711
100059,3,1779
100061,3,1780
100062,3,1781
100063,3,1781
100064,3,1782
100065,3,1782
100066,3,1783
100067,3,1784
100068,3,1785
100070,3,1786
100072,3,1787
100074,3,1788
100076,3,1789
100078,3,1790
100079,3,1791
100081,3,1803
100082,3,1804
100084,3,1805
100086,3,1806
100087,3,1807
100089,3,1808
100091,3,1809
100093,3,1810
100097,3,1811
100099,3,1813
100102,3,1814
100105,3,1815
100107,3,1816
100110,3,1817
100112,3,1818
100114,3,1819
100115,3,1820
100116,3,1821
100117,3,1822
100120,3,1823
100121,3,1824
100123,3,1825
100124,3,1826
100125,3,1827
100128,3,1828
100132,3,1829
100134,3,1830
100135,3,1831
100137,3,1832
100140,3,1833
100142,3,1834
100143,3,1835
100146,3,1836
100148,3,1837
100150,3,1838
100152,3,1839
100155,3,1841
100157,3,1842
100160,3,1843
100163,3,1846
100166,3,1847
100167,3,1848
100169,3,1849
100171,3,1850
