c_office_id,c_office_type_id,c_office_tree_id,c_office_type_type_code,c_office_l1,c_office_l2,c_office_l3,c_office_l4,c_office_l5
62238,0,18,18,0,0,0,0,0
62238,,180103021901,18,,,,,
62239,0,18,18,0,0,0,0,0
62239,,180103021901,18,,,,,
62240,0,18,18,0,0,0,0,0
62240,,180103021901,18,,,,,
62241,0,18,18,0,0,0,0,0
62241,,180103021901,18,,,,,
62242,0,18,18,0,0,0,0,0
62242,,180103021901,18,,,,,
62243,0,18,18,0,0,0,0,0
62243,,180103021901,18,,,,,
62244,0,18,18,0,0,0,0,0
62244,,180103021901,18,,,,,
62245,0,18,18,0,0,0,0,0
62245,,180103021901,18,,,,,
62246,0,18,18,0,0,0,0,0
62246,,180103021901,18,,,,,
62247,0,18,18,0,0,0,0,0
62247,,180103021901,18,,,,,
62248,0,18,18,0,0,0,0,0
62248,,180103021901,18,,,,,
62249,0,18,18,0,0,0,0,0
62249,,180103021901,18,,,,,
62250,0,18,18,0,0,0,0,0
62250,,180404010302,18,,,,,
62251,0,18,18,0,0,0,0,0
62251,,180103021408,18,,,,,
62252,0,18,18,0,0,0,0,0
62252,,180103021408,18,,,,,
62253,0,18,18,0,0,0,0,0
62253,,18031808,18,,,,,
62254,0,18,18,0,0,0,0,0
62254,,18031808,18,,,,,
62255,0,18,18,0,0,0,0,0
62255,,1803190215,18,,,,,
62256,0,18,18,0,0,0,0,0
62256,,1803190215,18,,,,,
62257,0,18,18,0,0,0,0,0
62257,,1803190215,18,,,,,
62258,0,18,18,0,0,0,0,0
62258,,1801060216,18,,,,,
62259,0,18,18,0,0,0,0,0
62259,,1801060216,18,,,,,
62260,0,18,18,0,0,0,0,0
62260,,1801060216,18,,,,,
62261,0,18,18,0,0,0,0,0
62261,,1801060216,18,,,,,
62262,0,18,18,0,0,0,0,0
62262,,180601010401,18,,,,,
62263,0,18,18,0,0,0,0,0
62263,,180601010401,18,,,,,
62264,0,18,18,0,0,0,0,0
62264,,18010302141507,18,,,,,
62265,0,18,18,0,0,0,0,0
62265,,1801010408,18,,,,,
62266,0,18,18,0,0,0,0,0
62266,,1801010408,18,,,,,
62267,0,18,18,0,0,0,0,0
62267,,1801010415,18,,,,,
62268,0,18,18,0,0,0,0,0
62268,,1801010415,18,,,,,
62269,0,18,18,0,0,0,0,0
62269,,180103021402,18,,,,,
62270,0,18,18,0,0,0,0,0
62270,,180103021402,18,,,,,
62271,0,18,18,0,0,0,0,0
62271,,180103021402,18,,,,,
62272,0,18,18,0,0,0,0,0
62272,,180103021402,18,,,,,
62273,0,18,18,0,0,0,0,0
62273,,1806010113,18,,,,,
62274,0,18,18,0,0,0,0,0
62274,,1806010113,18,,,,,
62275,0,18,18,0,0,0,0,0
62275,,1806010113,18,,,,,
62276,0,18,18,0,0,0,0,0
62276,,18050305,18,,,,,
62277,0,18,18,0,0,0,0,0
62277,,18050305,18,,,,,
62278,0,18,18,0,0,0,0,0
62278,,18050305,18,,,,,
62279,0,18,18,0,0,0,0,0
62279,,18050305,18,,,,,
62280,0,18,18,0,0,0,0,0
62280,,18050301,18,,,,,
62281,0,18,18,0,0,0,0,0
62281,,18050301,18,,,,,
62282,0,18,18,0,0,0,0,0
62282,,18050301,18,,,,,
62283,0,18,18,0,0,0,0,0
62283,,18050301,18,,,,,
62284,0,18,18,0,0,0,0,0
62284,,18050301,18,,,,,
62285,0,18,18,0,0,0,0,0
62285,,18050301,18,,,,,
62286,0,18,18,0,0,0,0,0
62286,,18050301,18,,,,,
62287,0,18,18,0,0,0,0,0
62287,,1801020502,18,,,,,
62288,0,18,18,0,0,0,0,0
62288,,1801020502,18,,,,,
62289,0,18,18,0,0,0,0,0
62289,,1801020502,18,,,,,
62290,0,18,18,0,0,0,0,0
62290,,18010604,18,,,,,
62291,0,18,18,0,0,0,0,0
62291,,18010604,18,,,,,
62292,0,18,18,0,0,0,0,0
62292,,18010604,18,,,,,
62293,0,18,18,0,0,0,0,0
62293,,18010604,18,,,,,
62294,0,18,18,0,0,0,0,0
62294,,18010604,18,,,,,
62295,0,18,18,0,0,0,0,0
62295,,18010604,18,,,,,
62296,0,18,18,0,0,0,0,0
62296,,18010604,18,,,,,
62297,0,18,18,0,0,0,0,0
62297,,18010604,18,,,,,
62298,0,18,18,0,0,0,0,0
62298,,18010604,18,,,,,
62299,0,18,18,0,0,0,0,0
62299,,18010604,18,,,,,
62300,0,18,18,0,0,0,0,0
62300,,18010604,18,,,,,
62301,0,18,18,0,0,0,0,0
62301,,18010604,18,,,,,
62302,0,18,18,0,0,0,0,0
62302,,18010604,18,,,,,
62303,0,18,18,0,0,0,0,0
62303,,180304060904,18,,,,,
62304,0,18,18,0,0,0,0,0
62304,,180304060904,18,,,,,
62305,0,18,18,0,0,0,0,0
62305,,180304060904,18,,,,,
62306,0,18,18,0,0,0,0,0
62306,,180101010201,18,,,,,
62307,0,18,18,0,0,0,0,0
62307,,180101010201,18,,,,,
62308,0,18,18,0,0,0,0,0
62308,,180101010201,18,,,,,
62309,0,18,18,0,0,0,0,0
62309,,180101010201,18,,,,,
62310,0,18,18,0,0,0,0,0
62310,,18060202,18,,,,,
62311,0,18,18,0,0,0,0,0
62311,,18060202,18,,,,,
62312,0,18,18,0,0,0,0,0
62312,,18060202,18,,,,,
62313,0,18,18,0,0,0,0,0
62313,,18060202,18,,,,,
62314,0,18,18,0,0,0,0,0
62314,,18060202,18,,,,,
62315,0,18,18,0,0,0,0,0
62315,,18060202,18,,,,,
62316,0,18,18,0,0,0,0,0
62316,,18060202,18,,,,,
62317,0,18,18,0,0,0,0,0
62317,,18060202,18,,,,,
62318,0,18,18,0,0,0,0,0
62318,,18060202,18,,,,,
62319,0,18,18,0,0,0,0,0
62319,,18060202,18,,,,,
62320,0,18,18,0,0,0,0,0
62320,,18060202,18,,,,,
62321,0,18,18,0,0,0,0,0
62321,,18060202,18,,,,,
62322,0,18,18,0,0,0,0,0
62322,,1801060219,18,,,,,
62323,0,18,18,0,0,0,0,0
62323,,1801060219,18,,,,,
62324,0,18,18,0,0,0,0,0
62324,,1801060219,18,,,,,
62325,0,18,18,0,0,0,0,0
62325,,1801060219,18,,,,,
62326,0,18,18,0,0,0,0,0
62326,,1801060211,18,,,,,
62327,0,18,18,0,0,0,0,0
62327,,1801060211,18,,,,,
62328,0,18,18,0,0,0,0,0
62328,,1801060211,18,,,,,
62329,0,18,18,0,0,0,0,0
62329,,1801060211,18,,,,,
62330,0,18,18,0,0,0,0,0
62330,,1801060214,18,,,,,
62331,0,18,18,0,0,0,0,0
62331,,1801060214,18,,,,,
62332,0,18,18,0,0,0,0,0
62332,,1801060214,18,,,,,
62333,0,18,18,0,0,0,0,0
62333,,1801060214,18,,,,,
62334,0,18,18,0,0,0,0,0
62334,,1899,18,,,,,
62335,0,18,18,0,0,0,0,0
62335,,1899,18,,,,,
62336,0,18,18,0,0,0,0,0
62336,,1899,18,,,,,
62337,0,18,18,0,0,0,0,0
62337,,1803190402,18,,,,,
62338,0,18,18,0,0,0,0,0
62338,,1803190402,18,,,,,
62339,0,18,18,0,0,0,0,0
62339,,1803190402,18,,,,,
62340,0,18,18,0,0,0,0,0
62340,,1803190402,18,,,,,
62341,0,18,18,0,0,0,0,0
62341,,1803190402,18,,,,,
62342,0,18,18,0,0,0,0,0
62342,,1899,18,,,,,
62343,0,18,18,0,0,0,0,0
62343,,1899,18,,,,,
62344,0,18,18,0,0,0,0,0
62344,,1899,18,,,,,
62345,0,18,18,0,0,0,0,0
62345,,1899,18,,,,,
62346,0,18,18,0,0,0,0,0
62346,,1899,18,,,,,
62347,0,18,18,0,0,0,0,0
62347,,1899,18,,,,,
62348,0,18,18,0,0,0,0,0
62348,,1899,18,,,,,
62349,0,18,18,0,0,0,0,0
62349,,1801060209,18,,,,,
62350,0,18,18,0,0,0,0,0
62350,,1801060209,18,,,,,
62351,0,18,18,0,0,0,0,0
62351,,1801060209,18,,,,,
62352,0,18,18,0,0,0,0,0
62352,,1801060209,18,,,,,
62353,0,18,18,0,0,0,0,0
62353,,1803040211,18,,,,,
62354,0,18,18,0,0,0,0,0
62354,,1803040211,18,,,,,
62355,0,18,18,0,0,0,0,0
62355,,1803040211,18,,,,,
62356,0,18,18,0,0,0,0,0
62356,,180601010305,18,,,,,
62357,0,18,18,0,0,0,0,0
62357,,1899,18,,,,,
62358,0,18,18,0,0,0,0,0
62358,,1899,18,,,,,
62359,0,18,18,0,0,0,0,0
62359,,1899,18,,,,,
62360,0,18,18,0,0,0,0,0
62360,,1899,18,,,,,
62361,0,18,18,0,0,0,0,0
62361,,1899,18,,,,,
62362,0,18,18,0,0,0,0,0
62362,,1899,18,,,,,
62363,0,18,18,0,0,0,0,0
62363,,1899,18,,,,,
62364,0,18,18,0,0,0,0,0
62364,,1899,18,,,,,
62365,0,18,18,0,0,0,0,0
62365,,1899,18,,,,,
62366,0,18,18,0,0,0,0,0
62366,,18031504,18,,,,,
62367,0,18,18,0,0,0,0,0
62367,,18031504,18,,,,,
62368,0,18,18,0,0,0,0,0
62368,,1899,18,,,,,
62369,0,18,18,0,0,0,0,0
62369,,1899,18,,,,,
62370,0,18,18,0,0,0,0,0
62370,,1899,18,,,,,
62371,0,18,18,0,0,0,0,0
62371,,1899,18,,,,,
62372,0,18,18,0,0,0,0,0
62372,,180304060307,18,,,,,
62373,0,18,18,0,0,0,0,0
62373,,180304060307,18,,,,,
62374,0,18,18,0,0,0,0,0
62374,,1899,18,,,,,
62375,0,18,18,0,0,0,0,0
62375,,1899,18,,,,,
62376,0,18,18,0,0,0,0,0
62376,,1899,18,,,,,
62377,0,18,18,0,0,0,0,0
62377,,1899,18,,,,,
62378,0,18,18,0,0,0,0,0
62378,,1899,18,,,,,
62379,0,18,18,0,0,0,0,0
62379,,1899,18,,,,,
62380,0,18,18,0,0,0,0,0
62380,,1899,18,,,,,
62381,0,18,18,0,0,0,0,0
62381,,1899,18,,,,,
62383,0,18,18,0,0,0,0,0
62383,,1803040303,18,,,,,
62384,0,18,18,0,0,0,0,0
62384,,1803040303,18,,,,,
62385,0,18,18,0,0,0,0,0
62385,,1803040303,18,,,,,
62386,0,18,18,0,0,0,0,0
62386,,1803040303,18,,,,,
62387,0,18,18,0,0,0,0,0
62387,,1803040303,18,,,,,
62388,0,18,18,0,0,0,0,0
62388,,1803040303,18,,,,,
62389,0,18,18,0,0,0,0,0
62389,,1803040303,18,,,,,
62390,0,18,18,0,0,0,0,0
62390,,1803040303,18,,,,,
62391,0,18,18,0,0,0,0,0
62391,,1803040303,18,,,,,
62392,0,18,18,0,0,0,0,0
62392,,1803040303,18,,,,,
62393,0,18,18,0,0,0,0,0
62393,,1801060101,18,,,,,
62394,0,18,18,0,0,0,0,0
62394,,1801060101,18,,,,,
62395,0,18,18,0,0,0,0,0
62395,,1801060101,18,,,,,
62396,0,18,18,0,0,0,0,0
62396,,1801060101,18,,,,,
62397,0,18,18,0,0,0,0,0
62397,,1801060101,18,,,,,
62398,0,18,18,0,0,0,0,0
62398,,1801060101,18,,,,,
62399,0,18,18,0,0,0,0,0
62399,,1801060101,18,,,,,
62400,0,18,18,0,0,0,0,0
62400,,1801060101,18,,,,,
62401,0,18,18,0,0,0,0,0
62401,,1801060101,18,,,,,
62402,0,18,18,0,0,0,0,0
62402,,1801060101,18,,,,,
62403,0,18,18,0,0,0,0,0
62403,,1801060101,18,,,,,
62404,0,18,18,0,0,0,0,0
62404,,1801060101,18,,,,,
62405,0,18,18,0,0,0,0,0
62405,,1801060101,18,,,,,
62406,0,18,18,0,0,0,0,0
62406,,180304060401,18,,,,,
62407,0,18,18,0,0,0,0,0
62407,,180304060401,18,,,,,
62408,0,18,18,0,0,0,0,0
62408,,180304060401,18,,,,,
62409,0,18,18,0,0,0,0,0
62409,,180304060401,18,,,,,
62410,0,18,18,0,0,0,0,0
62410,,180304060401,18,,,,,
62411,0,18,18,0,0,0,0,0
62411,,180304060401,18,,,,,
62412,0,18,18,0,0,0,0,0
62412,,180304061005,18,,,,,
62413,0,18,18,0,0,0,0,0
62413,,180304061005,18,,,,,
62414,0,18,18,0,0,0,0,0
62414,,180304061005,18,,,,,
62415,0,18,18,0,0,0,0,0
62415,,180304061005,18,,,,,
62416,0,18,18,0,0,0,0,0
62416,,180106022305,18,,,,,
62417,0,18,18,0,0,0,0,0
62417,,180106022305,18,,,,,
62418,0,18,18,0,0,0,0,0
62418,,180106022305,18,,,,,
62419,0,18,18,0,0,0,0,0
62419,,180106022305,18,,,,,
62420,0,18,18,0,0,0,0,0
62420,,1899,18,,,,,
62421,0,18,18,0,0,0,0,0
62421,,1899,18,,,,,
62422,0,18,18,0,0,0,0,0
62422,,1899,18,,,,,
62423,0,18,18,0,0,0,0,0
62423,,1899,18,,,,,
62424,0,18,18,0,0,0,0,0
62424,,1899,18,,,,,
62425,0,18,18,0,0,0,0,0
62425,,1899,18,,,,,
62426,0,18,18,0,0,0,0,0
62426,,1803040613,18,,,,,
62427,0,18,18,0,0,0,0,0
62427,,1803040613,18,,,,,
62428,0,18,18,0,0,0,0,0
62428,,1803040613,18,,,,,
62429,0,18,18,0,0,0,0,0
62429,,18030806,18,,,,,
62430,0,18,18,0,0,0,0,0
62430,,18030806,18,,,,,
62431,0,18,18,0,0,0,0,0
62431,,18030806,18,,,,,
62432,0,18,18,0,0,0,0,0
62432,,18030806,18,,,,,
62433,0,18,18,0,0,0,0,0
62433,,18030806,18,,,,,
62434,0,18,18,0,0,0,0,0
62434,,18030806,18,,,,,
62435,0,18,18,0,0,0,0,0
62435,,18030806,18,,,,,
62436,0,18,18,0,0,0,0,0
62436,,18030806,18,,,,,
62437,0,18,18,0,0,0,0,0
62437,,18030806,18,,,,,
62438,0,18,18,0,0,0,0,0
62438,,18030806,18,,,,,
62439,0,18,18,0,0,0,0,0
62439,,18030806,18,,,,,
62440,0,18,18,0,0,0,0,0
62440,,18030806,18,,,,,
62441,0,18,18,0,0,0,0,0
62441,,18030806,18,,,,,
62442,0,18,18,0,0,0,0,0
62442,,18030806,18,,,,,
62443,0,18,18,0,0,0,0,0
62443,,18030806,18,,,,,
62444,0,18,18,0,0,0,0,0
62444,,1801010407,18,,,,,
62445,0,18,18,0,0,0,0,0
62445,,1801010407,18,,,,,
62446,0,18,18,0,0,0,0,0
62446,,1803250101,18,,,,,
62447,0,18,18,0,0,0,0,0
62447,,1803250101,18,,,,,
62448,0,18,18,0,0,0,0,0
62448,,1803250101,18,,,,,
62450,0,18,18,0,0,0,0,0
62450,,1899,18,,,,,
62451,0,18,18,0,0,0,0,0
62451,,1899,18,,,,,
62452,0,18,18,0,0,0,0,0
62452,,18030501,18,,,,,
62453,0,18,18,0,0,0,0,0
62453,,18030501,18,,,,,
62454,0,18,18,0,0,0,0,0
62454,,18030501,18,,,,,
62455,0,18,18,0,0,0,0,0
62455,,18030501,18,,,,,
62456,0,18,18,0,0,0,0,0
62456,,18030501,18,,,,,
62457,0,18,18,0,0,0,0,0
62457,,18030501,18,,,,,
62458,0,18,18,0,0,0,0,0
62458,,18030501,18,,,,,
62459,0,18,18,0,0,0,0,0
62459,,18030501,18,,,,,
62460,0,18,18,0,0,0,0,0
62460,,18030501,18,,,,,
62461,0,18,18,0,0,0,0,0
62461,,18030501,18,,,,,
62462,0,18,18,0,0,0,0,0
62462,,18030501,18,,,,,
62463,0,18,18,0,0,0,0,0
62463,,18030501,18,,,,,
62464,0,18,18,0,0,0,0,0
62464,,18030501,18,,,,,
62465,0,18,18,0,0,0,0,0
62465,,18030501,18,,,,,
62466,0,18,18,0,0,0,0,0
62466,,18030501,18,,,,,
62467,0,18,18,0,0,0,0,0
62467,,18030501,18,,,,,
62468,0,18,18,0,0,0,0,0
62468,,18030501,18,,,,,
62469,0,18,18,0,0,0,0,0
62469,,18030501,18,,,,,
62470,0,18,18,0,0,0,0,0
62470,,18030501,18,,,,,
62471,0,18,18,0,0,0,0,0
62471,,18030501,18,,,,,
62472,0,18,18,0,0,0,0,0
62472,,18030501,18,,,,,
62473,0,18,18,0,0,0,0,0
62473,,18030501,18,,,,,
62474,0,18,18,0,0,0,0,0
62474,,18030501,18,,,,,
62475,0,18,18,0,0,0,0,0
62475,,1803250404,18,,,,,
62476,0,18,18,0,0,0,0,0
62476,,1803250404,18,,,,,
62477,0,18,18,0,0,0,0,0
62477,,1803250404,18,,,,,
62478,0,18,18,0,0,0,0,0
62478,,1899,18,,,,,
62479,0,18,18,0,0,0,0,0
62479,,1899,18,,,,,
62480,0,18,18,0,0,0,0,0
62480,,18010302141301,18,,,,,
62481,0,18,18,0,0,0,0,0
62481,,18010302141301,18,,,,,
62482,0,18,18,0,0,0,0,0
62482,,1899,18,,,,,
62483,0,18,18,0,0,0,0,0
62483,,1806020113,18,,,,,
62484,0,18,18,0,0,0,0,0
62484,,1806020113,18,,,,,
62485,0,18,18,0,0,0,0,0
62485,,1806020113,18,,,,,
62486,0,18,18,0,0,0,0,0
62486,,1806020113,18,,,,,
62487,0,18,18,0,0,0,0,0
62487,,18090108,18,,,,,
62488,0,18,18,0,0,0,0,0
62488,,18090108,18,,,,,
62489,0,18,18,0,0,0,0,0
62489,,18090108,18,,,,,
62490,0,18,18,0,0,0,0,0
62490,,1899,18,,,,,
62491,0,18,18,0,0,0,0,0
62491,,1803040503,18,,,,,
62492,0,18,18,0,0,0,0,0
62492,,1803040503,18,,,,,
62493,0,18,18,0,0,0,0,0
62493,,1899,18,,,,,
62494,0,18,18,0,0,0,0,0
62494,,1899,18,,,,,
62495,0,18,18,0,0,0,0,0
62495,,1899,18,,,,,
62496,0,18,18,0,0,0,0,0
62496,,1899,18,,,,,
62497,0,18,18,0,0,0,0,0
62497,,1899,18,,,,,
62498,0,18,18,0,0,0,0,0
62498,,18032511,18,,,,,
62499,0,18,18,0,0,0,0,0
62499,,18032511,18,,,,,
62500,0,18,18,0,0,0,0,0
62500,,18032511,18,,,,,
62501,0,18,18,0,0,0,0,0
62501,,18032511,18,,,,,
62502,0,18,18,0,0,0,0,0
62502,,18032511,18,,,,,
62503,0,18,18,0,0,0,0,0
62503,,18032511,18,,,,,
62504,0,18,18,0,0,0,0,0
62504,,18032511,18,,,,,
62505,0,18,18,0,0,0,0,0
62505,,18032511,18,,,,,
62506,0,18,18,0,0,0,0,0
62506,,18032511,18,,,,,
62507,0,18,18,0,0,0,0,0
62507,,18032511,18,,,,,
62508,0,18,18,0,0,0,0,0
62508,,18032511,18,,,,,
62509,0,18,18,0,0,0,0,0
62509,,18032511,18,,,,,
62510,0,18,18,0,0,0,0,0
62510,,18032511,18,,,,,
62511,0,18,18,0,0,0,0,0
62511,,18032511,18,,,,,
62512,0,18,18,0,0,0,0,0
62512,,18032511,18,,,,,
62513,0,18,18,0,0,0,0,0
62513,,18032511,18,,,,,
62514,0,18,18,0,0,0,0,0
62514,,18032511,18,,,,,
62515,0,18,18,0,0,0,0,0
62515,,18032511,18,,,,,
62516,0,18,18,0,0,0,0,0
62516,,18032511,18,,,,,
62517,0,18,18,0,0,0,0,0
62517,,1899,18,,,,,
62518,0,18,18,0,0,0,0,0
62518,,18090102,18,,,,,
62519,0,18,18,0,0,0,0,0
62519,,18090102,18,,,,,
62520,0,18,18,0,0,0,0,0
62520,,18090102,18,,,,,
62521,0,18,18,0,0,0,0,0
62521,,18090102,18,,,,,
62522,0,18,18,0,0,0,0,0
62522,,1803040206,18,,,,,
62523,0,18,18,0,0,0,0,0
62523,,1899,18,,,,,
62524,0,18,18,0,0,0,0,0
62524,,1899,18,,,,,
62525,0,18,18,0,0,0,0,0
62525,,180103,18,,,,,
62526,0,18,18,0,0,0,0,0
62526,,18080301,18,,,,,
62527,0,18,18,0,0,0,0,0
62527,,18080301,18,,,,,
62528,0,18,18,0,0,0,0,0
62528,,18080301,18,,,,,
62529,0,18,18,0,0,0,0,0
62529,,18080301,18,,,,,
62530,0,18,18,0,0,0,0,0
62530,,18080301,18,,,,,
62531,0,18,18,0,0,0,0,0
62531,,18080301,18,,,,,
62532,0,18,18,0,0,0,0,0
62532,,18080301,18,,,,,
62533,0,18,18,0,0,0,0,0
62533,,18080301,18,,,,,
62534,0,18,18,0,0,0,0,0
62534,,18080301,18,,,,,
62535,0,18,18,0,0,0,0,0
62535,,18080301,18,,,,,
62536,0,18,18,0,0,0,0,0
62536,,18080301,18,,,,,
62537,0,18,18,0,0,0,0,0
62537,,18080301,18,,,,,
62538,0,18,18,0,0,0,0,0
62538,,1899,18,,,,,
62539,0,18,18,0,0,0,0,0
62539,,1803040403,18,,,,,
62540,0,18,18,0,0,0,0,0
62540,,1803040403,18,,,,,
62541,0,18,18,0,0,0,0,0
62541,,1803040403,18,,,,,
62542,0,18,18,0,0,0,0,0
62542,,1803040403,18,,,,,
62543,0,18,18,0,0,0,0,0
62543,,1803040403,18,,,,,
62544,0,18,18,0,0,0,0,0
62544,,1803040405,18,,,,,
62545,0,18,18,0,0,0,0,0
62545,,1803040405,18,,,,,
62546,0,18,18,0,0,0,0,0
62546,,1803040405,18,,,,,
62547,0,18,18,0,0,0,0,0
62547,,1803040405,18,,,,,
62548,0,18,18,0,0,0,0,0
62548,,1803040405,18,,,,,
62549,0,18,18,0,0,0,0,0
62549,,1803040405,18,,,,,
62550,0,18,18,0,0,0,0,0
62550,,1803040405,18,,,,,
62551,0,18,18,0,0,0,0,0
62551,,1803040405,18,,,,,
62552,0,18,18,0,0,0,0,0
62552,,1803040405,18,,,,,
62553,0,18,18,0,0,0,0,0
62553,,1803040405,18,,,,,
62554,0,18,18,0,0,0,0,0
62554,,18010202,18,,,,,
62555,0,18,18,0,0,0,0,0
62555,,18010202,18,,,,,
62556,0,18,18,0,0,0,0,0
62556,,18010202,18,,,,,
62557,0,18,18,0,0,0,0,0
62557,,18010202,18,,,,,
62558,0,18,18,0,0,0,0,0
62558,,18010202,18,,,,,
62559,0,18,18,0,0,0,0,0
62559,,18010202,18,,,,,
62560,0,18,18,0,0,0,0,0
62560,,18010202,18,,,,,
62561,0,18,18,0,0,0,0,0
62561,,18010202,18,,,,,
62562,0,18,18,0,0,0,0,0
62562,,18010202,18,,,,,
62563,0,18,18,0,0,0,0,0
62563,,1803040610,18,,,,,
62564,0,18,18,0,0,0,0,0
62564,,1803040610,18,,,,,
62565,0,18,18,0,0,0,0,0
62565,,1803040610,18,,,,,
62566,0,18,18,0,0,0,0,0
62566,,1803040610,18,,,,,
62567,0,18,18,0,0,0,0,0
62567,,1803040610,18,,,,,
62568,0,18,18,0,0,0,0,0
62568,,1803040610,18,,,,,
62569,0,18,18,0,0,0,0,0
62569,,1803040610,18,,,,,
62570,0,18,18,0,0,0,0,0
62570,,1803040610,18,,,,,
62571,0,18,18,0,0,0,0,0
62571,,1803040610,18,,,,,
62572,0,18,18,0,0,0,0,0
62572,,1803040610,18,,,,,
62573,0,18,18,0,0,0,0,0
62573,,1803040610,18,,,,,
62574,0,18,18,0,0,0,0,0
62574,,1803040610,18,,,,,
62575,0,18,18,0,0,0,0,0
62575,,1803040610,18,,,,,
62576,0,18,18,0,0,0,0,0
62576,,180103021401,18,,,,,
62577,0,18,18,0,0,0,0,0
62577,,180103021401,18,,,,,
62578,0,18,18,0,0,0,0,0
62578,,180103021401,18,,,,,
62579,0,18,18,0,0,0,0,0
62579,,180103021401,18,,,,,
62580,0,18,18,0,0,0,0,0
62580,,180103021401,18,,,,,
62581,0,18,18,0,0,0,0,0
62581,,180103021401,18,,,,,
62582,0,18,18,0,0,0,0,0
62582,,180103021401,18,,,,,
62583,0,18,18,0,0,0,0,0
62583,,180103021401,18,,,,,
62584,0,18,18,0,0,0,0,0
62584,,180103021401,18,,,,,
62585,0,18,18,0,0,0,0,0
62585,,180103021401,18,,,,,
62586,0,18,18,0,0,0,0,0
62586,,180103021401,18,,,,,
62587,0,18,18,0,0,0,0,0
62587,,1899,18,,,,,
62588,0,18,18,0,0,0,0,0
62588,,1899,18,,,,,
62589,0,18,18,0,0,0,0,0
62589,,1801060217,18,,,,,
62590,0,18,18,0,0,0,0,0
62590,,1801060217,18,,,,,
62591,0,18,18,0,0,0,0,0
62591,,1801060217,18,,,,,
62592,0,18,18,0,0,0,0,0
62592,,18031501,18,,,,,
62593,0,18,18,0,0,0,0,0
62593,,18031501,18,,,,,
62594,0,18,18,0,0,0,0,0
62594,,18031501,18,,,,,
62595,0,18,18,0,0,0,0,0
62595,,18031501,18,,,,,
62596,0,18,18,0,0,0,0,0
62596,,18031501,18,,,,,
62597,0,18,18,0,0,0,0,0
62597,,18031501,18,,,,,
62598,0,18,18,0,0,0,0,0
62598,,18031501,18,,,,,
62599,0,18,18,0,0,0,0,0
62599,,18031501,18,,,,,
62600,0,18,18,0,0,0,0,0
62600,,18031501,18,,,,,
62601,0,18,18,0,0,0,0,0
62601,,18031501,18,,,,,
62602,0,18,18,0,0,0,0,0
62602,,18031501,18,,,,,
62603,0,18,18,0,0,0,0,0
62603,,18031501,18,,,,,
62604,0,18,18,0,0,0,0,0
62604,,18031501,18,,,,,
62605,0,18,18,0,0,0,0,0
62605,,18031501,18,,,,,
62606,0,18,18,0,0,0,0,0
62606,,18031501,18,,,,,
62607,0,18,18,0,0,0,0,0
62607,,18031501,18,,,,,
62608,0,18,18,0,0,0,0,0
62608,,18031501,18,,,,,
62609,0,18,18,0,0,0,0,0
62609,,18031501,18,,,,,
62610,0,18,18,0,0,0,0,0
62610,,18031501,18,,,,,
62611,0,18,18,0,0,0,0,0
62611,,18031501,18,,,,,
62612,0,18,18,0,0,0,0,0
62612,,18032502,18,,,,,
62613,0,18,18,0,0,0,0,0
62613,,18032502,18,,,,,
62614,0,18,18,0,0,0,0,0
62614,,18032502,18,,,,,
62615,0,18,18,0,0,0,0,0
62615,,18032502,18,,,,,
62616,0,18,18,0,0,0,0,0
62616,,18032502,18,,,,,
62617,0,18,18,0,0,0,0,0
62617,,18032502,18,,,,,
62618,0,18,18,0,0,0,0,0
62618,,18032502,18,,,,,
62619,0,18,18,0,0,0,0,0
62619,,18032502,18,,,,,
62620,0,18,18,0,0,0,0,0
62620,,18032502,18,,,,,
62621,0,18,18,0,0,0,0,0
62621,,18032502,18,,,,,
62622,0,18,18,0,0,0,0,0
62622,,18032502,18,,,,,
62623,0,18,18,0,0,0,0,0
62623,,18032502,18,,,,,
62624,0,18,18,0,0,0,0,0
62624,,18032502,18,,,,,
62625,0,18,18,0,0,0,0,0
62625,,1899,18,,,,,
62626,0,18,18,0,0,0,0,0
62626,,1899,18,,,,,
62627,0,18,18,0,0,0,0,0
62627,,1806010126,18,,,,,
62628,0,18,18,0,0,0,0,0
62628,,1806010126,18,,,,,
62629,0,18,18,0,0,0,0,0
62629,,1806010126,18,,,,,
62630,0,18,18,0,0,0,0,0
62630,,18031502,18,,,,,
62631,0,18,18,0,0,0,0,0
62631,,18031502,18,,,,,
62632,0,18,18,0,0,0,0,0
62632,,18010603,18,,,,,
62633,0,18,18,0,0,0,0,0
62633,,18010603,18,,,,,
62634,0,18,18,0,0,0,0,0
62634,,18010603,18,,,,,
62635,0,18,18,0,0,0,0,0
62635,,18010603,18,,,,,
62636,0,18,18,0,0,0,0,0
62636,,18010603,18,,,,,
62637,0,18,18,0,0,0,0,0
62637,,18010603,18,,,,,
62638,0,18,18,0,0,0,0,0
62638,,18010603,18,,,,,
62639,0,18,18,0,0,0,0,0
62639,,18010603,18,,,,,
62640,0,18,18,0,0,0,0,0
62640,,18010603,18,,,,,
62641,0,18,18,0,0,0,0,0
62641,,18010603,18,,,,,
62642,0,18,18,0,0,0,0,0
62642,,18010603,18,,,,,
62643,0,18,18,0,0,0,0,0
62643,,18010603,18,,,,,
62644,0,18,18,0,0,0,0,0
62644,,18010603,18,,,,,
62645,0,18,18,0,0,0,0,0
62645,,18010603,18,,,,,
