c_place_id,c_place_1990,c_name,c_name_chn,x_coord,y_coord
1798.0,512225,Yunyang,"雲陽",108.82509,31.01159
1799.0,512201,"Wanxian Shi","萬縣市",108.44086,30.76583
1800.0,512221,"Wan Xian","萬縣",108.65413,30.71279
1801.0,512222,"Kai Xian","開縣",108.41688,31.26227
1802.0,512229,Chengkou,"城口",108.77108,31.92774
1803.0,513001,"Daxian Shi","達縣市",107.50265,31.21899
1804.0,513021,"Da Xian","達縣",107.2898,31.18602
1805.0,513022,Xuanhan,"宣漢",107.96382,31.46544
1806.0,513024,Wanyuan,"萬源",108.01514,31.98803
1807.0,513032,"Baisha Gongnongqu","白沙工農區",108.17488,31.96833
1808.0,513023,Kaijiang,"開江",107.89084,31.03067
1809.0,512224,Liangping,"梁平",107.74826,30.66591
1810.0,422822,Jianshi,"建始",110.01562,30.50298
1811.0,511133,"Mabian Yi Zizhixian","馬邊彝族自治縣",103.52855,28.74808
1812.0,512535,Pingshan,"屏山",104.00741,28.67096
1813.0,511129,Muchuan,"沐川",103.83958,29.01412
1814.0,513430,Jinyang,"金陽",103.22893,27.66799
1815.0,513436,Meigu,"美姑",103.09411,28.43896
1816.0,513437,Leibo,"雷波",103.52224,28.2159
1817.0,513401,"Xichang Shi","西昌市",102.08455,27.86587
1818.0,513422,"Muli Zang Zizhixian","木里藏族自治縣",100.91033,28.43339
1819.0,513428,Puge,"普格",102.54451,27.53905
1820.0,513429,Butuo,"布拖",102.88623,27.60897
1821.0,513431,Zhaojue,"昭覺",102.83907,28.06121
1822.0,513433,Mianning,"冕寧",102.03311,28.56596
1823.0,513424,Dechang,"德昌",102.17345,27.33407
1824.0,510421,Miyi,"米易",101.96597,26.95513
1825.0,513125,Shimian,"石棉",102.27348,29.20786
1826.0,513432,Xide,"喜德",102.44976,28.20382
1827.0,513434,Yuexi,"越巂",102.62041,28.60316
1828.0,513435,Ganluo,"甘洛",102.74712,28.97516
1829.0,513423,Yanyuan,"鹽源",101.36753,27.68812
1830.0,510422,Yanbian,"鹽邊",101.49373,26.99859
1831.0,513425,Huili,"會理",102.23068,26.62563
1832.0,513426,Huidong,"會東",102.69745,26.56995
1833.0,513427,Ningnan,"寧南",102.68713,27.0812
1834.0,513226,Jinchuan,"金川",101.78309,31.52823
1835.0,513227,Xiaojin,"小金",102.51224,31.15722
1836.0,513230,Rangtang,"壤塘",101.01432,32.08452
1837.0,513231,Aba,"阿壩",101.83859,32.97715
1838.0,513323,Danba,"丹巴",101.75116,30.90723
1839.0,513325,Yajiang,"雅江",100.90179,29.78733
1840.0,513326,Daofu,"道孚",101.16579,30.94763
1841.0,513327,Luhuo,"爐霍",100.64095,31.43705
1842.0,513328,Ganzi,"甘孜",99.76236,32.15861
1843.0,513333,Seda,"色達",100.25546,32.36563
1844.0,513330,Dege,"德格",98.92782,32.06184
1845.0,513331,Baiyu,"白玉",99.26502,31.02558
1846.0,513332,Shiqu,"石渠",98.29085,33.17253
1847.0,513329,Xinlong,"新龍",100.25221,30.95908
1848.0,513334,Litang,"理塘",100.11911,29.83765
1849.0,513335,Batang,"巴塘",99.345,29.68538
1850.0,513336,Xiangcheng,"鄉城",99.72513,29.10007
1851.0,513337,Daocheng,"稻城",100.29175,28.72332
1852.0,513338,Derong,"得榮",99.3507,28.53833
1853.0,542121,Changdu,"昌都",96.85219,31.38214
1854.0,542133,Bianba,"邊壩",94.48505,30.96191
1855.0,542134,Yanjing,"鹽井",98.79388,29.17856
1856.0,542123,Gongjue,"貢覺",98.42019,30.72805
1857.0,542135,Bitu,"碧土",98.2623,29.01521
1858.0,542125,Dingqing,"丁青",95.45972,31.68662
1859.0,542137,Shengda,"生達",97.82647,31.96869
1860.0,542127,Basu,"八宿",96.88395,30.07512
1861.0,542625,Bomi,"波密",95.34975,30.03372
1862.0,542129,Mangkang,"芒康",98.52326,29.74765
1863.0,542626,Chayu,"察隅",97.19789,28.64285
1864.0,542122,Jiangda,"江達",98.29549,31.56261
1865.0,542126,Chaya,"察雅",97.83201,30.62713
1866.0,542128,Zuogong,"左貢",97.67711,29.77322
1867.0,542132,Luolong,"洛隆",95.90928,30.70528
1868.0,542124,Leiwuqi,"類烏齊",96.3833,31.43563
1869.0,632323,Zeku,"澤庫",101.47264,35.16364
1870.0,632324,"He`nan Menggu Zizhixian","河南蒙古族自治縣",101.59706,34.48263
1871.0,632521,Gonghe,"共和",100.10977,36.43297
1872.0,632522,Tongde,"同德",100.61037,35.14819
1873.0,632524,Xinghai,"興海",99.67281,35.46243
1874.0,632724,Zhiduo,"治多",92.79587,34.74332
1875.0,632725,Nangqian,"囊謙",96.14619,32.25779
1876.0,632622,Banma,"班瑪",100.49808,32.87444
1877.0,632726,Qumalai,"曲麻萊",95.13305,34.68953
1878.0,632624,Dari,"達日",99.45669,33.45138
1879.0,632626,Maduo,"瑪多",98.12095,34.71307
1880.0,632801,"Ge`ermu Shi","格爾木市",93.24793,36.43493
1881.0,632722,Zaduo,"雜多",94.21902,33.01966
1882.0,632802,"Delingha Shi","德令哈市",97.16657,38.04618
1883.0,632621,Maqin,"瑪沁",99.91423,34.41806
1884.0,632625,Jiuzhi,"九治",101.04786,33.54965
1885.0,632721,Yushu,"玉樹",96.74881,32.92359
1886.0,632723,Chenduo,"稱多",96.99944,33.79158
1887.0,632623,Gande,"甘德",100.20577,33.99741
1888.0,632821,Wulan,"烏蘭",98.67166,36.81431
1889.0,632822,Dulan,"都蘭",97.33741,36.26027
1890.0,632823,Tianjun,"天峻",98.45454,38.07482
1891.0,540101,"Lasa Shixiaqu","拉薩市轄區",91.15697,29.65542
1892.0,540121,Linzhou,"林周",91.38214,30.13251
1893.0,542224,Sangri,"桑日",92.25117,29.29036
1894.0,542225,Qiongjie,"瓊結",91.59124,29.01069
1895.0,540123,Nimu,"尼木",90.144,29.60864
1896.0,542226,Qusong,"曲松",92.25372,28.94495
1897.0,540125,Duilongdeqing,"堆龍德慶",90.78699,29.863
1898.0,542227,Cuomei,"措美",91.48754,28.56115
1899.0,540127,Mozhengongka,"墨竹工卡",92.07304,29.92211
1900.0,542228,Luozha,"洛扎",90.94862,28.26612
1901.0,542222,Zhanang,"扎囊",91.41287,29.2724
1902.0,542229,Jiacha,"加查",92.71584,29.25799
1903.0,540122,Dangxiong,"當雄",90.9688,30.31814
1904.0,540126,Dazi,"達孜",91.45347,29.75772
1905.0,542221,Naidong,"乃東",91.80991,29.17387
1906.0,542223,Gongga,"貢嘎",90.8655,29.24306
1907.0,540124,Qushui,"曲水",90.71455,29.41183
1908.0,542231,Longzi,"隆子",92.51242,28.48979
1909.0,542232,Cuona,"錯那",92.93113,27.6476
1910.0,542233,Langkazi,"浪卡子",90.71894,28.77237
1911.0,542301,"Rikaze Shi","日喀則市",88.75173,29.28537
1912.0,542322,Nanmulin,"南木林",89.41426,29.72862
1913.0,542323,Jiangzi,"江孜",89.65789,28.89148
1914.0,542426,Shenzha,"申扎",88.77646,30.95671
1915.0,542324,Dingri,"定日",86.96573,28.46941
1916.0,542427,"Suo Xian","索縣",94.2594,31.53408
1917.0,542326,Lazi,"拉孜",87.86212,29.17852
1918.0,542428,Bange,"班戈",89.29753,33.20063
1919.0,542328,Xietongmen,"謝通門",88.0589,29.85511
1920.0,542429,Baqing,"巴青",93.96165,32.21314
1921.0,542330,Renbu,"仁布",89.98023,29.21921
1922.0,542430,Nima,"尼瑪",86.67482,33.33273
1923.0,542332,Dingjie,"定結",87.82526,28.27107
1924.0,542521,Pulan,"普蘭",81.48579,30.63436
1925.0,542334,Yadong,"業東",89.14042,27.80216
1926.0,542522,Zhada,"札達",79.67381,31.57938
1927.0,542336,Nielamu,"聶拉木",86.07485,28.51525
1928.0,542523,Ge`er,"噶爾",80.13645,32.18339
1929.0,542338,Gangba,"崗巴",88.5576,28.34526
1930.0,542524,Ritu,"日土",80.57872,34.05776
1931.0,542422,Jiali,"嘉黎",92.98361,30.71839
1932.0,542525,Geji,"革吉",81.80557,32.16327
1933.0,542424,Nierong,"聶榮",92.68496,32.22229
1934.0,542526,Gaize,"改則",84.06067,33.56835
1935.0,542325,Sajia,"薩迦",88.27371,28.77093
1936.0,542527,Cuoqin,"措勤",85.26751,30.73284
1937.0,542329,Bailang,"白朗",89.12962,28.78739
1938.0,542528,Longge`er,"隆格爾",83.87928,30.84199
1939.0,542333,Zhongba,"仲巴",83.29037,30.0549
1940.0,542621,Linzhi,"林芝",94.3577,29.82369
1941.0,542337,Saga,"薩嘎",85.21956,29.46484
1942.0,542622,Gongbujiangda,"工布江達",93.26552,30.0323
1943.0,542423,Biru,"比如",93.51423,31.47784
1944.0,542623,Milin,"米林",94.19534,29.25204
1945.0,542327,Angren,"昂仁",86.66822,29.97683
1946.0,542335,Jilong,"吉隆",85.23923,28.81526
1947.0,542421,Naqu,"那曲",92.06303,31.21375
1948.0,542425,Anduo,"安多",91.20575,32.34104
1949.0,542331,Kangma,"康馬",89.60564,28.46048
1950.0,542624,Motuo,"墨脫",94.94357,28.74903
1951.0,542627,"Lang Xian","郎縣",93.4256,28.81823
1952.0,350101,"Fuzhou Shixiaqu","福州市轄區",119.41736,26.18031
1953.0,350121,Minhou,"閩候",119.13667,26.20197
1954.0,352227,Gutian,"古田",118.96355,26.58612
1955.0,352228,Pingnan,"屏南",118.95166,26.94715
1956.0,350124,Minqing,"閩清",118.76616,26.2432
1957.0,350126,Changle,"長樂",119.55715,25.87971
1958.0,350122,Lianjiang,"連江",119.61592,26.27853
1959.0,350123,Luoyuan,"羅源",119.47557,26.5173
1960.0,350125,Yongtai,"永泰",118.79586,25.86497
1961.0,352224,Fuding,"福鼎",120.32996,27.20246
1962.0,352225,Xiapu,"霞浦",120.01588,26.80395
1963.0,352231,Zherong,"柘榮",119.89404,27.20153
1964.0,352202,"Fu`an Shi","福安市",119.61933,27.05093
1965.0,352201,"Ningde Shi","寧德市",119.47686,26.7477
1966.0,350128,Pingtan,"平潭",119.77432,25.52873
1967.0,350181,Fuqing,"福清",119.24276,25.59393
1968.0,350501,"Quanzhou Shixiaqu","泉州市轄區",118.60142,25.06929
1969.0,350522,Jinjiang,"晉江",118.54001,24.70302
1970.0,350581,"Shishi Shi","石獅市",118.67326,24.73552
1971.0,350523,Nan`an,"南安",118.34938,24.93988
1972.0,350521,Hui`an,"惠安",118.83123,25.03038
1973.0,350526,Dehua,"德化",118.23778,25.66674
1974.0,350524,Anxi,"安溪",117.92577,25.1319
1975.0,350201,"Xiamen Shixiaqu","廈門市轄區",118.03538,24.58894
1976.0,350221,Tong`an,"同安",118.15871,24.71677
1977.0,350527,Jinmen,"金門",118.31404,24.45582
1978.0,350525,Yongchun,"永春",118.09901,25.38842
1979.0,352122,Jianyang,"建陽",118.07537,27.41467
1980.0,352123,Jian`ou,"建甌",118.46235,26.9881
1981.0,352124,Pucheng,"浦城",118.51329,27.91303
1982.0,352103,"Wuyishan Shi","武夷山市",117.98427,27.76432
1983.0,352129,Zhenghe,"政和",118.90848,27.28819
1984.0,352229,Shouning,"壽寧",119.47519,27.41916
1985.0,352128,Songxi,"松溪",118.73363,27.6236
1986.0,352230,Zhouning,"周寧",119.3056,27.09823
1987.0,352101,"Nanping Shi","南平市",118.26029,26.56008
1988.0,350428,Jiangle,"將樂",117.37508,26.74376
1989.0,350401,"Sanming Shixiaqu","三明市轄區",117.51121,26.21073
1990.0,350481,"Yong`an Shi","永安市",117.34927,25.86888
1991.0,350427,"Sha Xian","沙縣",117.82041,26.39328
1992.0,350425,Datian,"大田",117.76619,25.81877
1993.0,350426,Youxi,"尤溪",118.23362,26.14456
1994.0,352121,Shunchang,"順昌",117.86939,26.91258
1995.0,352622,Changting,"長汀",116.3429,25.66936
1996.0,350424,Ninghua,"寧化",116.71185,26.314
1997.0,352623,Yongding,"永定",116.74029,24.73096
1998.0,352624,Shanghang,"上杭",116.60263,25.10528
1999.0,352625,Wuping,"武平",116.11823,25.14001
2000.0,350421,Mingxi,"明溪",117.18349,26.38111
2001.0,350423,Qingliu,"清流",116.90642,26.0658
2002.0,352627,Liancheng,"蓮城",116.85004,25.57575
2003.0,350301,"Putian Shi","莆田市",119.04807,25.43981
2004.0,350321,Putian,"莆田",118.91424,25.43469
2005.0,350322,Xianyou,"仙遊",118.68753,25.45038
2006.0,352102,"Shaowu Shi","邵武市",117.43101,27.26055
2007.0,352127,Guangze,"光澤",117.33823,27.62832
2008.0,350429,Taining,"泰寧",117.14327,26.83956
2009.0,350430,Jianning,"建寧",116.7855,26.82073
2010.0,350601,"Zhangzhou Shixiaqu","漳州市轄區",117.57223,24.59283
2011.0,350621,Longhai,"龍海",117.81637,24.40253
2012.0,350629,Hua`an,"華安",117.50197,24.90158
2013.0,350622,Yunxiao,"雲霄",117.30757,23.98978
2014.0,350623,Zhangpu,"漳浦",117.70644,24.02737
2015.0,350624,Zhao`an,"詔安",117.13085,23.87307
2016.0,350626,Dongshan,"東山",117.42479,23.67316
2017.0,352601,"Longyan Shi","龍巖市",117.00193,25.18039
2018.0,352602,Zhangping,"漳平",117.4528,25.34553
2019.0,350628,Pinghe,"平和",117.20148,24.3049
2020.0,350627,Dongshan,"東山",117.29767,24.71099
2021.0,350625,Changtai,"長泰",117.77968,24.72271
2022.0,441230,Luoding,"羅定",111.46403,22.70124
2023.0,441227,Yunfu,"雲浮",112.01403,22.85402
2024.0,441229,Yu`nan,"鬱南",111.62106,23.06344
2025.0,440101,"Guangzhou Shixiaqu","廣州市轄區",113.36091,23.23827
2026.0,440121,"Hua Xian","花縣",113.21232,23.42975
2027.0,440601,"Foshan Shixiaqu","佛山市轄區",113.09679,23.01732
2028.0,440622,Nanhai,"南海",113.05285,23.05195
2029.0,440122,Conghua,"從化",113.67321,23.65533
2030.0,440126,Panyu,"番禺",113.42367,22.83724
2031.0,440623,Shunde,"順德",113.20748,22.83367
2032.0,440421,Doumen,"斗門",113.25173,22.21505
2033.0,441900,"Dongguan Shi","東莞市",113.8794,22.90014
2034.0,440125,Zengcheng,"增城",113.73476,23.35809
2035.0,440301,"Shenzhen Shixiaqu","深圳市轄區",114.05591,22.51886
2036.0,440321,Bao`an,"寶安",114.18755,22.6436
2037.0,441324,Longmen,"龍門",114.105,23.64563
2038.0,440401,"Zhuhai Shixiaqu","珠海市轄區",113.54415,22.30777
2039.0,442000,"Zhongshan Shi","中山市",113.36944,22.47391
2040.0,440701,"Jiangmen Shixiaqu","江門市轄區",113.09754,22.60878
2041.0,440721,Xinhui,"新會",113.01756,22.46525
2042.0,440722,Taishan,"台山",112.66527,22.0013
2043.0,440725,Heshan,"鶴山",112.76082,22.65718
2044.0,441801,"Qingyuan Shixiaqu","清遠市轄區",112.96709,23.87692
2045.0,440621,Sanshui,"三水",112.88618,23.25175
2046.0,441824,"Lian Xian","連縣",112.44943,24.89382
2047.0,441826,"Liannan Yao Zizhixian","連南瑤族自治縣",112.27913,24.61837
2048.0,441823,Yangshan,"陽山",112.6916,24.44803
2049.0,441825,"Lianshan Zhuang-Yao Zizhixian","連山壯族瑤族自治縣",112.03493,24.49905
2050.0,440201,"Shaoguan Shixiaqu","韶關市轄區",113.56759,24.80814
2051.0,440221,Qujiang,"曲江",113.81594,24.79525
2052.0,440225,Lechang,"樂昌",113.21699,25.22319
2053.0,440224,Renhua,"仁化",113.78045,25.1972
2054.0,440232,"Ruyuan Yao Zizhixian","乳源瑤族自治縣",113.16479,24.79273
2055.0,440229,Wengyuan,"翁源",113.97446,24.39727
2056.0,441821,Fogang,"佛岡",113.54737,23.87384
2057.0,441822,Yingde,"英德",113.32448,24.21216
2058.0,440223,Nanxiong,"南雄",114.3258,25.17942
2059.0,440222,Shixing,"始興",114.13231,24.83611
2060.0,441301,"Huizhou Shixiaqu","惠州市轄區",114.39994,23.09123
2061.0,441321,Huiyang,"惠陽",114.45725,22.93016
2062.0,441323,Huidong,"惠東",115.00748,22.94254
2063.0,441621,Zijin,"紫金",115.05976,23.46474
2064.0,440233,Xinfeng,"新豐",114.15409,24.088
2065.0,441322,Boluo,"博羅",114.25426,23.39026
2066.0,441501,"Shanwei Shixiaqu","汕尾市轄區",115.40642,22.74694
2067.0,441521,Haifeng,"海豐",115.27567,22.99048
2068.0,441522,Lufeng,"陸豐",115.79794,22.9455
2069.0,441523,Luhe,"陸河",115.61699,23.30234
2070.0,441601,"Heyuan Shixiaqu","河源市轄區",114.84495,23.89878
2071.0,441623,Lianping,"連平",114.5727,24.35089
2072.0,441624,Heping,"和平",114.96773,24.42571
2073.0,441622,Longchuan,"龍川",115.31315,24.31415
2074.0,441424,Wuhua,"五華",115.66877,23.78261
2075.0,441425,Xingning,"興寧",115.7599,24.24993
2076.0,440522,Raoping,"饒平",116.9301,23.88455
2077.0,441422,Dapu,"大埔",116.65209,24.34768
2078.0,440521,Chenghai,"澄海",116.79334,23.50365
2079.0,440501,"Shantou Shixiaqu","汕頭市轄區",116.66319,23.40434
2080.0,440523,Nan`ao,"南澳",117.0392,23.44337
2081.0,440581,"Chaozhou Shi","潮州市",116.61092,23.72325
2082.0,441423,Fengshun,"豐順",116.24979,23.914
2083.0,440528,Huilai,"惠來",116.23605,23.01239
2084.0,440527,Puning,"普寧",116.03788,23.31075
2085.0,440524,Chaoyang,"潮陽",116.52596,23.28377
2086.0,440525,Jieyang,"揭陽",116.36383,23.58464
2087.0,440526,Jiexi,"揭西",115.88651,23.49237
2088.0,441401,"Meizhou Shixiaqu","梅州市轄區",116.09688,24.3092
2089.0,441421,"Mei Xian","梅縣",116.35902,24.4579
2090.0,441426,Pingyuan,"平遠",115.93587,24.666
2091.0,441427,Jiaoling,"蕉嶺",116.2166,24.64998
2092.0,440624,Gaoming,"高明",112.64581,22.84421
2093.0,441201,"Zhaoqing Shixiaqu","肇慶市轄區",112.46695,23.07766
2094.0,441221,Gaoyao,"高要",112.65443,23.10028
2095.0,441222,Sihui,"四會",112.64235,23.43601
2096.0,440724,Kaiping,"開平",112.50857,22.30177
2097.0,441228,Xinxing,"新興",112.23849,22.61878
2098.0,441722,Yangchun,"陽春",111.71628,22.25689
2099.0,440723,Enping,"恩平",112.26324,22.19952
2100.0,441701,"Yangjiang Shixiaqu","陽江市轄區",112.02463,21.912
2101.0,441721,Yangxi,"陽西",111.58772,21.70459
2102.0,441223,Guangning,"廣寧",112.38861,23.66224
2103.0,441226,Deqing,"德慶",111.89542,23.28673
2104.0,441225,Fengkai,"封開",111.67838,23.59219
2105.0,440821,Wuchuan,"吳川",110.71025,21.4605
2106.0,440901,"Maoming Shixiaqu","茂名市轄區",110.84916,21.67625
2107.0,440922,Gaozhou,"高州",110.99663,22.02871
2108.0,440923,Dianbai,"電白",111.13438,21.67467
2109.0,440921,Xinyi,"信宜",111.18107,22.45056
2110.0,440924,Huazhou,"化州",110.53124,21.85334
2111.0,440822,Lianjiang,"廉江",110.1274,21.68675
2112.0,450501,"Beihai Shixiaqu","北海市轄區",109.16182,21.50724
2113.0,450521,Hepu,"合浦",109.31035,21.67265
2114.0,452802,"Qinzhou Shi","欽州市",108.66555,22.0354
2115.0,452822,"Fangcheng gezu Zizhixian","邡城各族自治縣",108.03276,21.75531
2116.0,452824,Lingshan,"靈山",109.12622,22.25349
2117.0,452826,Pubei,"浦北",109.54961,22.28994
2118.0,440801,"Zhanjiang Shixiaqu","湛江市轄區",110.37692,21.16918
2119.0,440824,Haikang,"海康",110.03392,20.81784
2120.0,440823,Suixi,"遂溪",110.04124,21.26701
2121.0,440825,Xuwen,"徐聞",110.22512,20.4694
2122.0,460021,Qiongshan,"瓊山",110.42356,19.80154
2123.0,460030,"Baisha Li Zizhixian","白沙黎族自治縣",109.36547,19.21306
2124.0,460101,"Haikou Shixiaqu","海口市轄區",110.26896,20.01066
2125.0,460027,Chengmai,"澄邁",109.97866,19.68612
2126.0,460028,Lin`gao,"臨高",109.71531,19.79732
2127.0,460025,Ding`an,"定安",110.33495,19.46506
2128.0,460035,"Baoting Li-Miao Zizhixian","保亭黎族苗族自治縣",109.6149,18.6143
2129.0,460022,Wenchang,"文昌",110.86785,19.75002
2130.0,460029,"Dan Xian","儋縣",109.33919,19.55742
2131.0,460023,Qionghai,"瓊海",110.39926,19.21388
2132.0,460026,Tunchang,"屯昌",110.04444,19.35028
2133.0,460036,"Qiongzhong Li-Miao Zizhixian","瓊中黎族苗族自治縣",109.83236,19.06447
2134.0,460031,"Changjiang Li Zizhixian","昌江黎族自治縣",108.97233,19.19445
2135.0,460032,"Dongfang Li Zizhixian","東方黎族自治縣",108.8691,19.01813
2136.0,460033,"Ledong Li Zizhixian","樂東黎族自治縣",109.0369,18.64367
2137.0,460024,Wanning,"萬寧",110.2925,18.8604
2138.0,460034,"Lingshui Li Zizhixian","陵水黎族自治縣",109.94488,18.59614
2139.0,460001,"Tongshi Shi","通什市",109.47705,18.83358
2140.0,460201,"Sanye Shixiaqu","三業市轄區",109.39191,18.39537
2141.0,522326,Wangmo,"望謨",106.18069,25.25285
2142.0,522728,Luodian,"羅甸",106.72604,25.41372
2143.0,452628,Lingyun,"凌雲",106.66024,24.36304
2144.0,452629,Leye,"樂業",106.48706,24.83035
2145.0,452630,Tianlin,"田林",105.9926,24.37711
2146.0,452622,Tianyang,"田陽",106.93555,23.80856
2147.0,452131,Tiandeng,"天等",107.07416,23.08859
2148.0,452133,Longzhou,"龍州",106.889,22.44692
2149.0,452626,Jingxi,"靖西",106.38477,23.21866
2150.0,452132,Ningming,"寧明",107.30161,21.98686
2151.0,452632,Xilin,"西林",105.3393,24.37356
2152.0,452631,"Longlin gezu Zizhixian","隆林各族自治縣",105.25193,24.68255
2153.0,522325,Zhenfeng,"貞豐",105.67242,25.41323
2154.0,522327,Ceheng,"冊享",105.82244,24.96861
2155.0,452101,"Pingxiang Shi","憑祥市",106.84882,22.10914
2156.0,450301,"Guilin Shixiaqu","桂林市轄區",110.35289,25.17504
2157.0,450322,Lingui,"臨桂",110.05411,25.25601
2158.0,452324,Xing`an,"興安",110.58406,25.59623
2159.0,452329,Ziyuan,"資源",110.60167,26.04916
2160.0,452322,Lingchuan,"靈川",110.43406,25.40541
2161.0,450321,Yangshuo,"陽朔",110.45033,24.84881
2162.0,452331,Lipu,"荔浦",110.3763,24.53085
2163.0,452223,Luzhai,"鹿寨",109.81934,24.53244
2164.0,452325,Yongfu,"永福",109.92205,25.03606
2165.0,452328,"Longsheng gezu Zizhixian","龍勝各族自治縣",110.03887,25.8426
2166.0,452230,"Jinxiu Yao Zizhixian","金秀瑤族自治縣",110.1357,24.05835
2167.0,452323,Quanzhou,"全州",111.06147,25.93261
2168.0,452327,Guanyang,"灌陽",111.02695,25.46124
2169.0,452425,Mengshan,"蒙山",110.54074,24.12304
2170.0,450201,"Liuzhou Shixiaqu","柳州轄區",109.37127,24.35803
2171.0,450221,Liujiang,"柳江",109.32509,24.20312
2172.0,452723,"Luocheng Molao Zizhixian","羅城    自治縣",108.82378,24.90583
2173.0,450222,Liucheng,"柳城",109.22237,24.64583
2174.0,452228,"Sanjiang Dong Zizhixian","三江侗族自治縣",109.33858,25.71019
2175.0,452227,Rong`an,"融安",109.50115,25.16237
2176.0,452229,"Rongshui Miao Zizhixian","融水苗族自治縣",109.02224,25.27508
2177.0,452226,Laibin,"來賓",109.15193,23.68309
2178.0,452224,Xiangzhou,"象州",109.73399,24.01438
2179.0,452225,Wuxuan,"武宣",109.68517,23.61625
2180.0,452123,Binyang,"賓陽",108.8834,23.1733
2181.0,452124,Shanglin,"上林",108.63387,23.49958
2182.0,452722,Yishan,"宜山",108.54642,24.55688
2183.0,452701,"Hechi Shi","河池市",107.89594,24.64336
2184.0,452724,"Huanjiang Maonan Zizhixian","環江毛南族自治縣",108.27557,25.13383
2185.0,452201,"Heshan Shi","合山市",108.95405,23.79965
2186.0,452231,Xincheng,"忻城",108.75654,24.03434
2187.0,452725,Nandan,"南丹",107.45486,25.1484
2188.0,452726,Tian`e,"天峨",106.95774,25.03309
2189.0,522722,Libo,"荔波",107.96367,25.38071
2190.0,452727,Fengshan,"鳳山",106.98253,24.54066
2191.0,452728,Donglan,"東蘭",107.40656,24.53416
2192.0,452729,"Bama Yao Zizhixian","巴馬瑤族自治縣",107.22077,24.14139
2193.0,452330,Pingle,"平樂",110.79772,24.58171
2194.0,452424,Zhaoping,"昭平",110.94129,24.0281
2195.0,452427,Zhongshan,"鍾山",111.25227,24.5395
2196.0,452332,"Gongcheng Yao Zizhixian","恭城瑤族自治縣",110.89397,24.94847
2197.0,452428,"Fuchuan Yao Zizhixian","富川瑤族自治縣",111.28081,24.88574
2198.0,452426,"He Xian","賀縣",111.62722,24.30283
2199.0,450401,"Wuzhou Shixiaqu","梧州市轄區",111.31702,23.4739
2200.0,450421,Cangwu,"蒼梧",111.25584,23.56193
2201.0,452423,"Teng Xian","藤縣",110.76639,23.54755
2202.0,452525,"Rong Xian","容縣",110.57212,22.78185
2203.0,452421,Cenxi,"岑溪",111.04587,22.90713
2204.0,441224,Huaiji,"懷集",112.18449,23.93476
2205.0,452501,"Yulin Shi","玉林市",109.98882,22.68356
2206.0,452528,Bobai,"博白",109.91929,22.06672
2207.0,452526,Beiliu,"北流",110.45956,22.52562
2208.0,452527,Luchuan,"陸川",110.25993,22.23885
2209.0,452502,"Guigang Shi","貴港市",109.55036,23.03711
2210.0,452523,Guiping,"桂平",110.04772,23.329
2211.0,452524,Pingnan,"平南",110.36501,23.54506
2212.0,450101,"Nanning Shixiaqu","南寧市轄區",108.10741,22.88169
2213.0,450121,Yongning,"邕寧",108.41787,22.66528
2214.0,450122,Wuming,"武鳴",108.21977,23.24137
2215.0,452126,Long`an,"隆安",107.70841,23.09629
2216.0,452127,Mashan,"馬山",108.09452,23.73023
2217.0,452730,"Du`an Yao Zizhixian","都安瑤族自治縣",108.22275,24.19022
2218.0,452731,"Dahua Yao Zizhixian","大化瑤族自治縣",107.7011,24.0315
2219.0,452122,"Heng Xian","橫縣",109.20304,22.82831
2220.0,452128,Fusui,"扶綏",107.81104,22.57291
2221.0,452821,Shangsi,"上思",107.90505,22.0555
2222.0,452624,Pingguo,"平果",107.59617,23.54889
2223.0,452130,Daxin,"大新",107.08983,22.78994
2224.0,452129,Chongzuo,"崇左",107.44533,22.53426
2225.0,452601,"Bose Shi","百色市",106.52117,23.9079
2226.0,452625,Debao,"德保",106.56615,23.35043
2227.0,452623,Tiandong,"田東",107.16613,23.64346
2228.0,452627,Napo,"那坡",105.81636,23.22555
2229.0,532428,"Xinping Yi-Dai Zizhixian","新平彝族  族自治縣",101.76772,24.04123
2230.0,532726,"Zhenyuan Yi-Hani-Lahu Zizhixian","鎮沅彝族哈尼族拉祜族自治縣",100.92382,23.96817
2231.0,533222,Yongsheng,"永勝",100.77409,26.53185
2232.0,533223,Huaping,"華坪",101.23522,26.66004
2233.0,533224,"Ninglang Yi Zizhixian","寧蒗彝族自治縣",100.80303,27.25569
2234.0,533123,Yingjiang,"盈江",97.89872,24.87388
2235.0,533101,"Wanding Shi","畹町市",98.06702,24.09107
2236.0,533124,Longchuan,"隴川",97.97155,24.40133
2237.0,533125,Ruili,"瑞麗",97.79061,24.01056
2238.0,532725,"Jinggu Dai-Yi Zizhixian","景谷自治縣",100.57966,23.33569
2239.0,533525,Zhenkang,"鎮康",99.03104,23.94566
2240.0,533524,Yongde,"永德",99.4722,24.10699
2241.0,533121,Luxi,"潞西",98.36701,24.37026
2242.0,533521,Lincang,"臨滄",100.13189,23.87221
2243.0,533526,"Shuangjiang Lahu-Wa-Bulang-Dai Zizhixian","雙江拉祜族佤族布郎族  族自治縣",99.87162,23.50992
2244.0,533527,"Gengma Dai-Wa Zizhixian","耿馬  族佤族自治縣",99.35617,23.68892
2245.0,533528,"Cangyuan Wa Zizhixian","滄源佤族自治縣",99.30011,23.28539
