tts_sysno,c_textid,c_personid,c_role_id,c_year,c_nh_code,c_nh_year,c_range_code,c_source,c_pages,c_notes,c_created_by,c_created_date,c_modified_by,c_modified_date
12739,14221,69444,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12740,14222,63310,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12741,14223,59090,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12742,14224,65738,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12743,14225,65690,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12744,14226,69408,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12745,14227,65738,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12746,14228,65900,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12747,14229,69021,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12748,14230,65869,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12749,14231,65737,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12750,14232,65850,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12751,14233,65731,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12752,14234,58697,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12753,14235,58881,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12754,14236,66030,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12755,14237,69172,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12756,14238,65617,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12757,14239,67159,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12758,14240,69172,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12759,14241,67612,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12760,14242,65930,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12761,14243,57256,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12762,14244,58702,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12763,14245,65772,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12764,14246,68375,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12765,14247,68375,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12766,14248,56844,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12767,14249,65940,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12768,14250,58518,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12769,14251,55824,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12770,14252,55824,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12771,14253,65639,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12772,14254,65849,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12773,14255,65849,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12774,14256,65849,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12775,14257,65849,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12776,14258,65849,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12777,14261,60722,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12778,14262,64695,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12779,14263,57458,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12780,14264,57458,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12781,14265,57458,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12782,14266,57458,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12783,14267,66588,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12784,14268,57052,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12785,14269,68092,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12786,14270,69006,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12787,14271,65816,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12788,14272,67168,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12789,14273,59563,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12790,14274,56833,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12791,14275,65733,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12792,14276,61880,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12793,14277,61880,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12794,14278,65731,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12795,14279,57245,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12796,14279,136097,0,-1,-1,-1,-1,,0000000,,HUCW,20130626,,
12797,14280,57245,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12798,14281,68347,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12799,14282,68140,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12800,14283,57280,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12801,14284,67951,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12802,14285,67539,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12803,14286,68194,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12804,14287,66418,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12805,14288,65931,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12806,14289,69469,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12807,14290,65931,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12808,14291,65617,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12809,14292,68317,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12810,14293,56859,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12811,14294,68003,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12812,14295,67703,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12813,14296,57021,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12814,14297,67060,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12815,14298,65870,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12816,14299,66590,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12817,14300,66896,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12818,14301,65677,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12819,14302,65847,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12820,14303,65847,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12821,14304,65847,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12822,14305,65847,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12823,14306,65847,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12824,14307,65847,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12825,14308,56891,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12826,14309,65981,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12827,14310,65733,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12828,14311,58788,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12829,14312,56942,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12830,14313,68375,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12831,14314,65907,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12832,14315,65907,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12833,14316,65907,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12834,14317,65907,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12835,14318,65907,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12836,14319,69323,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12837,14320,55122,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12838,14321,55122,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12839,14322,55122,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12840,14323,55122,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12841,14324,66536,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12842,14325,69366,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12843,14326,67787,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12844,14327,67069,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12845,14328,68443,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12846,14329,68014,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12847,14330,68014,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12848,14331,68165,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12849,14332,68014,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12850,14333,58821,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12851,14334,55667,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12852,14335,65871,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12853,14336,68375,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12854,14337,66460,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12855,14338,65907,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12856,14339,69161,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12857,14340,69161,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12858,14341,67132,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12859,14342,57270,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12860,14343,65847,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12861,14344,57270,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12862,14345,60967,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12863,14346,68010,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12864,14347,68289,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12865,14348,65425,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12866,14349,66891,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12867,14350,66891,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12868,14351,65496,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12869,14352,54996,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12870,14353,65942,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12871,14354,65770,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12872,14355,65425,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12873,14356,65978,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12874,14357,62535,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12875,14358,62535,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12876,14359,69398,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12877,14360,68407,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12878,14361,62535,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12879,14362,57063,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12880,14363,69037,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12881,14364,65739,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12882,14365,65425,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12883,14366,65739,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12884,14367,10726,0,-1,-1,-1,-1,,0000000,,HUWHS,20141023,,
12885,14368,65797,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12886,14369,65797,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12887,14370,65980,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12888,14371,63571,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12889,14372,68377,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12890,14373,66976,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12891,14374,65933,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12892,14375,68406,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12893,14376,67297,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12894,14377,65933,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12895,14378,59056,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12896,14379,56872,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12897,14380,59056,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12898,14381,65739,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12899,14382,57799,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12900,14383,57799,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12901,14384,69037,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12902,14385,68402,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12903,14386,67445,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12904,14387,65475,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12905,14388,65737,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12906,14389,64942,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12907,14390,61134,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12908,14391,68236,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12909,14392,69180,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12910,14393,69047,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12911,14394,69099,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12912,14395,69453,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12913,14396,63395,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12914,14397,64695,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12915,14398,67951,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12916,14399,65853,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12917,14400,69036,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12918,14401,68996,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12919,14402,56927,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12920,14403,65850,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12921,14404,65949,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12922,14405,57381,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12923,14406,65853,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12924,14407,56833,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12925,14408,60714,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12926,14409,67165,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12927,14410,67165,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12928,14411,65955,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12929,14412,65955,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12930,14413,65955,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12931,14414,65955,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12932,14415,65750,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12933,14416,55233,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12934,14417,55233,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12935,14418,56833,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12936,14419,64839,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12937,14420,67357,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12938,14421,64695,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12939,14422,64695,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12940,14423,65918,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12941,14424,64695,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12942,14425,58642,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12943,14426,64695,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12944,14427,66032,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12945,14428,64695,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12946,14429,64695,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12947,14430,59090,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12948,14431,65853,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12949,14432,58978,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12950,14433,59056,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12951,14434,57876,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12952,14435,65617,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12953,14436,60709,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12954,14437,60172,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12955,14438,65933,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12956,14439,64942,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12957,14440,69381,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12958,14441,65937,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12959,14442,69333,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12960,14443,64695,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12961,14444,64695,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12962,14445,65930,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12963,14446,59056,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12964,14447,65914,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12965,14448,65914,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12966,14449,65932,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12967,14450,67326,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12968,14451,61653,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12969,14452,68967,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12970,14453,68967,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12971,14454,67521,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12972,14455,58623,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12973,14456,64265,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12974,14457,61621,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12975,14458,64265,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12976,14459,61773,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12977,14460,61773,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12978,14461,54955,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12979,14462,66038,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12980,14463,64873,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12981,14464,68967,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12982,14465,56833,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12983,14466,57181,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12984,14467,65836,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12985,14468,65640,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12986,14469,58483,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12987,14470,65755,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12988,14471,65932,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12989,14472,65836,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12990,14473,64695,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12991,14474,57935,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12992,14475,67051,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12993,14476,65933,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12994,14477,65978,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12995,14478,65978,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12996,14479,60727,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12997,14480,60727,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12998,14481,69073,0,-1,-1,-1,-1,,0000000,,load,20100825,,
12999,14482,69073,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13000,14483,69073,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13001,14484,60727,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13002,14485,69011,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13003,14486,58999,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13004,14487,58999,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13005,14488,65745,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13006,14489,57600,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13007,14490,65836,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13008,14491,66017,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13009,14492,65690,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13010,14493,65634,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13011,14494,62993,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13012,14495,65871,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13013,14496,69045,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13014,14497,65690,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13015,14498,65918,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13016,14499,69073,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13017,14500,65906,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13018,14501,65577,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13019,14502,64942,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13020,14503,65853,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13021,14504,65836,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13022,14505,67951,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13023,14506,65712,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13024,14507,65937,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13025,14508,67119,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13026,14509,65733,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13027,14510,69092,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13028,14511,66473,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13029,14512,57278,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13030,14513,65898,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13031,14514,68406,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13032,14515,64652,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13033,14516,57786,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13034,14517,66725,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13035,14518,66818,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13036,14519,65907,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13037,14520,61653,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13038,14521,65602,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13039,14522,65797,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13040,14523,65756,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13041,14524,67166,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13042,14525,67166,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13043,14526,67166,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13044,14527,60774,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13045,14528,65805,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13046,14529,65805,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13047,14530,64265,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13048,14531,65730,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13049,14532,67484,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13050,14533,65602,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13051,14534,65748,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13052,14535,67166,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13053,14536,67831,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13054,14537,65617,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13055,14538,58396,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13056,14539,68299,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13057,14540,65639,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13058,14541,60410,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13059,14542,60410,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13060,14543,61773,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13061,14544,58963,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13062,14545,67612,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13063,14546,61226,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13064,14547,61226,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13065,14548,61226,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13066,14549,61226,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13067,14550,68341,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13068,14551,66418,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13069,14552,68108,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13070,14553,58863,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13071,14554,60715,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13072,14555,55574,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13073,14556,65894,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13074,14557,67985,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13075,14558,69246,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13076,14559,65652,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13077,14560,62662,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13078,14561,65160,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13079,14562,66884,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13080,14563,66884,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13081,14564,68773,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13082,14565,33408,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13083,14566,58788,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13084,14567,57356,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13085,14568,57356,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13086,14569,57356,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13087,14570,66401,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13088,14571,65906,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13089,14572,57786,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13090,14573,63873,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13091,14574,58702,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13092,14575,65484,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13093,14576,69036,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13094,14577,57600,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13095,14578,65484,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13096,14579,65484,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13097,14580,65730,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13098,14581,67612,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13099,14582,67612,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13100,14583,67612,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13101,14584,67612,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13102,14585,67612,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13103,14586,57181,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13104,14587,57181,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13105,14588,66637,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13106,14589,68454,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13107,14590,67653,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13108,14591,57345,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13109,14592,65637,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13110,14593,59385,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13111,14594,65767,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13112,14595,64942,0,-1,-1,-1,-1,,0000000,,load,20100825,,
13113,14596,65853,0,-1,-1,-1,-1,,0000000,,load,20100825,,
